,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN,MATURITY,DAY_CNT_DES,INT_ACC_DT,CPN_FREQ,ISSUE_DT,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
1/6/2009,0.774078,EF404601,JBH09,139.01,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.235
1/7/2009,0.774078,EF404601,JBH09,139.19,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.255
1/8/2009,0.774078,EF404601,JBH09,138.69,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.152
1/9/2009,0.774078,EF404601,JBH09,138.92,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.094
1/13/2009,0.774078,EF404601,JBH09,139.7,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.034
1/14/2009,0.774078,EF404601,JBH09,139.65,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.986
1/15/2009,0.774078,EF404601,JBH09,140.05,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.076
1/16/2009,0.774078,EF404601,JBH09,139.73,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.011
1/19/2009,0.774078,EF404601,JBH09,139.54,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.015
1/20/2009,0.774078,EF404601,JBH09,139.83,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.009
1/21/2009,0.774078,EF404601,JBH09,139.65,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.023
1/22/2009,0.774078,EF404601,JBH09,139.64,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.089
1/23/2009,0.774078,EF404601,JBH09,139.81,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.01
1/26/2009,0.774078,EF404601,JBH09,139.7,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.073
1/27/2009,0.774078,EF404601,JBH09,139.01,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.099
1/28/2009,0.774078,EF404601,JBH09,139.03,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.009
1/29/2009,0.774078,EF404601,JBH09,139.02,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,1.01
1/30/2009,0.774078,EF404601,JBH09,138.91,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.994
2/2/2009,0.774078,EF404601,JBH09,138.99,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.979
2/3/2009,0.774078,EF404601,JBH09,138.75,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.962
2/4/2009,0.774078,EF404601,JBH09,138.35,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.955
2/5/2009,0.774078,EF404601,JBH09,138.45,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.931
2/6/2009,0.774078,EF404601,JBH09,138.35,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.889
2/9/2009,0.774078,EF404601,JBH09,138.56,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.885
2/10/2009,0.774078,EF404601,JBH09,138.42,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.912
2/12/2009,0.774078,EF404601,JBH09,139.3,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.883
2/13/2009,0.774078,EF404601,JBH09,139.36,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.884
2/16/2009,0.774078,EF404601,JBH09,139,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.875
2/17/2009,0.774078,EF404601,JBH09,139.38,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.873
2/18/2009,0.774078,EF404601,JBH09,139.64,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.842
2/19/2009,0.774078,EF404601,JBH09,139.65,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.86
2/20/2009,0.774078,EF404601,JBH09,139.5,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.873
2/23/2009,0.774078,EF404601,JBH09,139.61,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.908
2/24/2009,0.774078,EF404601,JBH09,139.58,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.88
2/25/2009,0.774078,EF404601,JBH09,139.1,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.92
2/26/2009,0.774078,EF404601,JBH09,139.64,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.946
2/27/2009,0.774078,EF404601,JBH09,139.5,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.918
3/2/2009,0.774078,EF404601,JBH09,139.15,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.793
3/3/2009,0.774078,EF404601,JBH09,139.2,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.814
3/4/2009,0.774078,EF404601,JBH09,138.99,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.823
3/5/2009,0.774078,EF404601,JBH09,138.59,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.783
3/6/2009,0.774078,EF404601,JBH09,138.64,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.798
3/9/2009,0.774078,EF404601,JBH09,138.74,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.76
3/10/2009,0.774078,EF404601,JBH09,138.68,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.754
3/11/2009,0.774078,EF404601,JBH09,138.63,EF404601 Govt,JBH09 Comdty,2,3/20/2016,NL/365,3/20/2006,2,5/25/2006,9-Mar,0.75
9/18/2008,0.751486,EF269059,JBZ08,138.34,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.759
9/19/2008,0.751486,EF269059,JBZ08,137.02,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.783
9/22/2008,0.751486,EF269059,JBZ08,137.03,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.793
9/24/2008,0.751486,EF269059,JBZ08,136.96,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.716
9/25/2008,0.751486,EF269059,JBZ08,137.4,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.745
9/26/2008,0.751486,EF269059,JBZ08,137.2,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.825
9/29/2008,0.751486,EF269059,JBZ08,137,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.809
9/30/2008,0.751486,EF269059,JBZ08,137.54,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.859
10/1/2008,0.751486,EF269059,JBZ08,137.04,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.834
10/2/2008,0.751486,EF269059,JBZ08,137.24,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.754
10/3/2008,0.751486,EF269059,JBZ08,137.68,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.757
10/6/2008,0.751486,EF269059,JBZ08,138.55,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.719
10/7/2008,0.751486,EF269059,JBZ08,138.3,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.753
10/20/2008,0.751486,EF269059,JBZ08,135.72,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.775
10/21/2008,0.751486,EF269059,JBZ08,135.65,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.745
10/22/2008,0.751486,EF269059,JBZ08,136.61,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.763
10/23/2008,0.751486,EF269059,JBZ08,137.11,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.764
10/24/2008,0.751486,EF269059,JBZ08,137.7,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.745
10/27/2008,0.751486,EF269059,JBZ08,138.15,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.758
10/28/2008,0.751486,EF269059,JBZ08,137.25,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.828
10/29/2008,0.751486,EF269059,JBZ08,137.9,EF269059 Govt,JBZ08 Comdty,1.6,12/20/2015,NL/365,12/20/2005,2,2/20/2006,8-Dec,0.83
