Date,Conversion Factor,CTD CUSIP,Futures Ticker,Futures Price,CTD ID,Futures ID,CTD Coupon,CTD Coupon Frequency,CTD Issue Date,CTD Day Count,CTD Interest Accrual Start,CTD Maturity Date,CTD Settlement Year/Month,CTD Price
16-Jul-2014,0.889738,EJ678058,FBBU14,128.61,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.095
17-Jul-2014,0.889738,EJ678058,FBBU14,128.89,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.368
18-Jul-2014,0.889738,EJ678058,FBBU14,129.13,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.665
21-Jul-2014,0.889738,EJ678058,FBBU14,129.45,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.903
22-Jul-2014,0.889738,EJ678058,FBBU14,129.37,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.805
23-Jul-2014,0.889738,EJ678058,FBBU14,129.71,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116
24-Jul-2014,0.889738,EJ678058,FBBU14,129.81,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.993
25-Jul-2014,0.889738,EJ678058,FBBU14,129.92,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.153
28-Jul-2014,0.889738,EJ678058,FBBU14,130.48,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.565
29-Jul-2014,0.889738,EJ678058,FBBU14,130.88,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.768
30-Jul-2014,0.889738,EJ678058,FBBU14,130.73,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.28
31-Jul-2014,0.889738,EJ678058,FBBU14,130.45,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.41
1-Aug-2014,0.889738,EJ678058,FBBU14,129.86,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.9
4-Aug-2014,0.889738,EJ678058,FBBU14,130.35,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.505
5-Aug-2014,0.889738,EJ678058,FBBU14,129.65,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.025
6-Aug-2014,0.889738,EJ678058,FBBU14,129.49,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.683
7-Aug-2014,0.889738,EJ678058,FBBU14,129.03,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.315
8-Aug-2014,0.889738,EJ678058,FBBU14,129.83,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,115.925
11-Aug-2014,0.889738,EJ678058,FBBU14,130.27,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.093
12-Aug-2014,0.889738,EJ678058,FBBU14,130.82,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.583
13-Aug-2014,0.889738,EJ678058,FBBU14,130.9,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,116.92
14-Aug-2014,0.889738,EJ678058,FBBU14,131.92,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,117.673
15-Aug-2014,0.889738,EJ678058,FBBU14,132.52,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,118.453
18-Aug-2014,0.889738,EJ678058,FBBU14,132.38,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,117.943
19-Aug-2014,0.889738,EJ678058,FBBU14,132.74,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,118.23
20-Aug-2014,0.889738,EJ678058,FBBU14,132.95,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,118.435
21-Aug-2014,0.889738,EJ678058,FBBU14,133.01,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,118.477
22-Aug-2014,0.889738,EJ678058,FBBU14,133.1,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,118.623
25-Aug-2014,0.889738,EJ678058,FBBU14,134.5,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,119.768
26-Aug-2014,0.889738,EJ678058,FBBU14,135.29,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,120.583
27-Aug-2014,0.889738,EJ678058,FBBU14,135.64,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,120.703
28-Aug-2014,0.889738,EJ678058,FBBU14,134.69,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,119.9
29-Aug-2014,0.889738,EJ678058,FBBU14,134.63,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,119.915
1-Sep-2014,0.889738,EJ678058,FBBU14,134.51,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,119.695
2-Sep-2014,0.889738,EJ678058,FBBU14,134.24,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,119.545
3-Sep-2014,0.889738,EJ678058,FBBU14,134.36,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,119.58
4-Sep-2014,0.889738,EJ678058,FBBU14,135.45,EJ678058 Govt,FBBU14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Sep-2016,120.575
9-Sep-2014,0.89206,EJ678058,FBBZ14,133.42,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.235
10-Sep-2014,0.89206,EJ678058,FBBZ14,132.82,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.68
11-Sep-2014,0.89206,EJ678058,FBBZ14,132.45,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.095
12-Sep-2014,0.89206,EJ678058,FBBZ14,131.99,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,118.835
15-Sep-2014,0.89206,EJ678058,FBBZ14,132.14,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,118.822
16-Sep-2014,0.89206,EJ678058,FBBZ14,132.08,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,118.848
17-Sep-2014,0.89206,EJ678058,FBBZ14,132.73,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.403
18-Sep-2014,0.89206,EJ678058,FBBZ14,132.94,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.365
19-Sep-2014,0.89206,EJ678058,FBBZ14,133.69,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.095
22-Sep-2014,0.89206,EJ678058,FBBZ14,133.48,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.993
23-Sep-2014,0.89206,EJ678058,FBBZ14,133.56,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.995
24-Sep-2014,0.89206,EJ678058,FBBZ14,133.94,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.408
25-Sep-2014,0.89206,EJ678058,FBBZ14,134.16,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.483
26-Sep-2014,0.89206,EJ678058,FBBZ14,133.86,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.155
29-Sep-2014,0.89206,EJ678058,FBBZ14,133.5,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.843
30-Sep-2014,0.89206,EJ678058,FBBZ14,134.04,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.613
1-Oct-2014,0.89206,EJ678058,FBBZ14,134.93,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,121.213
2-Oct-2014,0.89206,EJ678058,FBBZ14,134.58,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.89
3-Oct-2014,0.89206,EJ678058,FBBZ14,134.64,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.975
6-Oct-2014,0.89206,EJ678058,FBBZ14,134.33,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.56
7-Oct-2014,0.89206,EJ678058,FBBZ14,134.2,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.543
8-Oct-2014,0.89206,EJ678058,FBBZ14,134.64,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.943
9-Oct-2014,0.89206,EJ678058,FBBZ14,135.01,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,121.11
10-Oct-2014,0.89206,EJ678058,FBBZ14,135,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,121.143
13-Oct-2014,0.89206,EJ678058,FBBZ14,134.91,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.998
14-Oct-2014,0.89206,EJ678058,FBBZ14,135.13,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,121.318
15-Oct-2014,0.89206,EJ678058,FBBZ14,134.67,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.775
16-Oct-2014,0.89206,EJ678058,FBBZ14,134.05,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.903
17-Oct-2014,0.89206,EJ678058,FBBZ14,134.22,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.262
20-Oct-2014,0.89206,EJ678058,FBBZ14,133.46,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.493
21-Oct-2014,0.89206,EJ678058,FBBZ14,133.91,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.945
22-Oct-2014,0.89206,EJ678058,FBBZ14,133.84,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.938
23-Oct-2014,0.89206,EJ678058,FBBZ14,133.77,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.05
24-Oct-2014,0.89206,EJ678058,FBBZ14,134.26,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.165
27-Oct-2014,0.89206,EJ678058,FBBZ14,134.47,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.42
28-Oct-2014,0.89206,EJ678058,FBBZ14,134.66,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.445
29-Oct-2014,0.89206,EJ678058,FBBZ14,134.52,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.403
30-Oct-2014,0.89206,EJ678058,FBBZ14,134.3,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.208
31-Oct-2014,0.89206,EJ678058,FBBZ14,135.13,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.9
3-Nov-2014,0.89206,EJ678058,FBBZ14,134.6,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.288
4-Nov-2014,0.89206,EJ678058,FBBZ14,134.23,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.903
5-Nov-2014,0.89206,EJ678058,FBBZ14,134.02,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,119.765
6-Nov-2014,0.89206,EJ678058,FBBZ14,134.42,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.072
7-Nov-2014,0.89206,EJ678058,FBBZ14,134.44,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.053
10-Nov-2014,0.89206,EJ678058,FBBZ14,134.62,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.338
11-Nov-2014,0.89206,EJ678058,FBBZ14,134.79,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.56
12-Nov-2014,0.89206,EJ678058,FBBZ14,134.55,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.415
13-Nov-2014,0.89206,EJ678058,FBBZ14,134.54,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.208
14-Nov-2014,0.89206,EJ678058,FBBZ14,134.77,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.333
17-Nov-2014,0.89206,EJ678058,FBBZ14,134.94,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.417
18-Nov-2014,0.89206,EJ678058,FBBZ14,134.87,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.348
19-Nov-2014,0.89206,EJ678058,FBBZ14,134.75,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.278
20-Nov-2014,0.89206,EJ678058,FBBZ14,134.98,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,120.525
21-Nov-2014,0.89206,EJ678058,FBBZ14,135.96,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,121.303
24-Nov-2014,0.89206,EJ678058,FBBZ14,136.52,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,121.675
25-Nov-2014,0.89206,EJ678058,FBBZ14,136.79,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.108
26-Nov-2014,0.89206,EJ678058,FBBZ14,136.29,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,121.615
27-Nov-2014,0.89206,EJ678058,FBBZ14,137.23,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.39
28-Nov-2014,0.89206,EJ678058,FBBZ14,137.31,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.258
1-Dec-2014,0.89206,EJ678058,FBBZ14,137.6,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.705
2-Dec-2014,0.89206,EJ678058,FBBZ14,137.57,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.688
3-Dec-2014,0.89206,EJ678058,FBBZ14,137.92,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.828
4-Dec-2014,0.89206,EJ678058,FBBZ14,137.22,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.295
5-Dec-2014,0.89206,EJ678058,FBBZ14,137.66,EJ678058 Govt,FBBZ14 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,14-Dec-2016,122.75
9-Dec-2014,0.89419,EJ678058,FBBH5,136.05,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,122.68
10-Dec-2014,0.89419,EJ678058,FBBH5,135.74,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,122.233
11-Dec-2014,0.89419,EJ678058,FBBH5,135.64,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,122.155
12-Dec-2014,0.89419,EJ678058,FBBH5,135.57,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,122.033
15-Dec-2014,0.89419,EJ678058,FBBH5,136.21,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,122.75
16-Dec-2014,0.89419,EJ678058,FBBH5,136.43,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,122.68
17-Dec-2014,0.89419,EJ678058,FBBH5,136.43,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,122.943
18-Dec-2014,0.89419,EJ678058,FBBH5,136.75,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.14
19-Dec-2014,0.89419,EJ678058,FBBH5,137.27,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.535
22-Dec-2014,0.89419,EJ678058,FBBH5,137.61,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.84
23-Dec-2014,0.89419,EJ678058,FBBH5,137.64,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.828
24-Dec-2014,0.89419,EJ678058,FBBH5,137.64,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.968
29-Dec-2014,0.89419,EJ678058,FBBH5,137.59,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.78
30-Dec-2014,0.89419,EJ678058,FBBH5,138.49,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.433
31-Dec-2014,0.89419,EJ678058,FBBH5,138.54,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.475
2-Jan-2015,0.89419,EJ678058,FBBH5,139.42,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,125.485
5-Jan-2015,0.89419,EJ678058,FBBH5,138.43,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.45
6-Jan-2015,0.89419,EJ678058,FBBH5,138.43,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.1
7-Jan-2015,0.89419,EJ678058,FBBH5,137.38,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.633
8-Jan-2015,0.89419,EJ678058,FBBH5,137.77,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.765
9-Jan-2015,0.89419,EJ678058,FBBH5,137.09,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.225
12-Jan-2015,0.89419,EJ678058,FBBH5,137.91,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.97
13-Jan-2015,0.89419,EJ678058,FBBH5,137.97,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,123.925
14-Jan-2015,0.89419,EJ678058,FBBH5,138.69,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.75
15-Jan-2015,0.89419,EJ678058,FBBH5,138.6,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.363
16-Jan-2015,0.89419,EJ678058,FBBH5,139.23,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,125.125
19-Jan-2015,0.89419,EJ678058,FBBH5,139.14,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,125.058
20-Jan-2015,0.89419,EJ678058,FBBH5,139.07,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.933
21-Jan-2015,0.89419,EJ678058,FBBH5,139.03,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,124.81
22-Jan-2015,0.89419,EJ678058,FBBH5,140.17,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,125.943
23-Jan-2015,0.89419,EJ678058,FBBH5,140.68,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,126.125
26-Jan-2015,0.89419,EJ678058,FBBH5,140.35,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,126.003
27-Jan-2015,0.89419,EJ678058,FBBH5,140.14,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,125.818
28-Jan-2015,0.89419,EJ678058,FBBH5,139.56,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,125.278
29-Jan-2015,0.89419,EJ678058,FBBH5,139.39,EJ678058 Govt,FBBH5 Comdty,4.4,1,21-May-2013,ACT/ACT,21-May-2013,31-Oct-2023,15-Mar-2016,125.073
