Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Effective,CTD Interest Accrual Date,CTD Maturity,CTD Coupon Frequency,CTD Day Count,CTD Coupon,Futures Expiry Month/Year,CTD Price
13-Sep-2004,0.9494,EC743989,CNU04,110.45,EC743989 Govt,CNU04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Sep-2016,104.968
14-Sep-2004,0.9494,EC743989,CNU04,110.42,EC743989 Govt,CNU04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Sep-2016,104.961
15-Sep-2004,0.9494,EC743989,CNU04,110.3,EC743989 Govt,CNU04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Sep-2016,104.881
16-Sep-2004,0.9494,EC743989,CNU04,110.97,EC743989 Govt,CNU04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Sep-2016,105.326
17-Sep-2004,0.9494,EC743989,CNU04,110.85,EC743989 Govt,CNU04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Sep-2016,105.357
20-Sep-2004,0.9494,EC743989,CNU04,111.38,EC743989 Govt,CNU04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Sep-2016,105.694
21-Sep-2004,0.9494,EC743989,CNU04,110.88,EC743989 Govt,CNU04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Sep-2016,105.513
22-Sep-2004,0.9506,EC743989,CNZ04,110.33,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.574
23-Sep-2004,0.9506,EC743989,CNZ04,110.09,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.46
24-Sep-2004,0.9506,EC743989,CNZ04,110.18,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.419
27-Sep-2004,0.9506,EC743989,CNZ04,110.41,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.601
28-Sep-2004,0.9506,EC743989,CNZ04,110.49,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.694
29-Sep-2004,0.9506,EC743989,CNZ04,110.09,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.276
30-Sep-2004,0.9506,EC743989,CNZ04,109.85,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,104.99
1-Oct-2004,0.9506,EC743989,CNZ04,109.32,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,104.662
4-Oct-2004,0.9506,EC743989,CNZ04,109.48,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,104.69
5-Oct-2004,0.9506,EC743989,CNZ04,109.71,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,104.816
6-Oct-2004,0.9506,EC743989,CNZ04,109.35,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,104.557
7-Oct-2004,0.9506,EC743989,CNZ04,109.21,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,104.36
8-Oct-2004,0.9506,EC743989,CNZ04,109.84,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,104.94
12-Oct-2004,0.9506,EC743989,CNZ04,110.2,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.261
13-Oct-2004,0.9506,EC743989,CNZ04,110.23,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.325
14-Oct-2004,0.9506,EC743989,CNZ04,110.73,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.709
15-Oct-2004,0.9506,EC743989,CNZ04,110.43,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.493
18-Oct-2004,0.9506,EC743989,CNZ04,110.59,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.652
19-Oct-2004,0.9506,EC743989,CNZ04,110.78,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.792
20-Oct-2004,0.9506,EC743989,CNZ04,111.12,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.156
21-Oct-2004,0.9506,EC743989,CNZ04,111.12,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.036
22-Oct-2004,0.9506,EC743989,CNZ04,111.25,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.193
25-Oct-2004,0.9506,EC743989,CNZ04,111.41,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.331
26-Oct-2004,0.9506,EC743989,CNZ04,111.28,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.15
27-Oct-2004,0.9506,EC743989,CNZ04,110.72,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.739
28-Oct-2004,0.9506,EC743989,CNZ04,110.87,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.905
29-Oct-2004,0.9506,EC743989,CNZ04,111.14,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.028
1-Nov-2004,0.9506,EC743989,CNZ04,110.87,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.841
2-Nov-2004,0.9506,EC743989,CNZ04,111,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.943
3-Nov-2004,0.9506,EC743989,CNZ04,111.32,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.02
4-Nov-2004,0.9506,EC743989,CNZ04,111.16,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.032
5-Nov-2004,0.9506,EC743989,CNZ04,110.53,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.435
8-Nov-2004,0.9506,EC743989,CNZ04,110.58,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.474
9-Nov-2004,0.9506,EC743989,CNZ04,110.45,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.319
10-Nov-2004,0.9506,EC743989,CNZ04,110.45,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.413
12-Nov-2004,0.9506,EC743989,CNZ04,111.15,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.934
15-Nov-2004,0.9506,EC743989,CNZ04,110.98,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.795
16-Nov-2004,0.9506,EC743989,CNZ04,110.82,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.632
17-Nov-2004,0.9506,EC743989,CNZ04,111.39,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.14
18-Nov-2004,0.9506,EC743989,CNZ04,111.27,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.055
19-Nov-2004,0.9506,EC743989,CNZ04,111.05,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.756
22-Nov-2004,0.9506,EC743989,CNZ04,111.05,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,105.74
23-Nov-2004,0.9506,EC743989,CNZ04,111.35,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.01
24-Nov-2004,0.9506,EC743989,CNZ04,111.44,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.317
25-Nov-2004,0.9506,EC743989,CNZ04,112.07,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.726
26-Nov-2004,0.9506,EC743989,CNZ04,111.93,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.625
29-Nov-2004,0.9506,EC743989,CNZ04,111.32,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.096
30-Nov-2004,0.9506,EC743989,CNZ04,111.45,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.235
1-Dec-2004,0.9506,EC743989,CNZ04,111.77,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.411
2-Dec-2004,0.9506,EC743989,CNZ04,111.44,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,106.181
3-Dec-2004,0.9506,EC743989,CNZ04,112.35,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.084
6-Dec-2004,0.9506,EC743989,CNZ04,112.57,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.196
7-Dec-2004,0.9506,EC743989,CNZ04,112.75,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.364
8-Dec-2004,0.9506,EC743989,CNZ04,113,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.619
9-Dec-2004,0.9506,EC743989,CNZ04,112.68,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.186
10-Dec-2004,0.9506,EC743989,CNZ04,112.63,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.22
13-Dec-2004,0.9506,EC743989,CNZ04,112.84,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.344
14-Dec-2004,0.9506,EC743989,CNZ04,113.08,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.61
15-Dec-2004,0.9506,EC743989,CNZ04,113.42,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.875
16-Dec-2004,0.9506,EC743989,CNZ04,112.84,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.456
17-Dec-2004,0.9506,EC743989,CNZ04,112.64,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.145
20-Dec-2004,0.9506,EC743989,CNZ04,112.64,EC743989 Govt,CNZ04 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,4-Dec-2016,107.168
21-Dec-2004,0.9517,EC743989,CNH05,111.95,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.122
22-Dec-2004,0.9517,EC743989,CNH05,111.54,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.82
23-Dec-2004,0.9517,EC743989,CNH05,111.93,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.092
24-Dec-2004,0.9517,EC743989,CNH05,111.89,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.083
29-Dec-2004,0.9517,EC743989,CNH05,111.32,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.577
30-Dec-2004,0.9517,EC743989,CNH05,111.78,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.972
31-Dec-2004,0.9517,EC743989,CNH05,112.16,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.171
4-Jan-2005,0.9517,EC743989,CNH05,111.77,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.969
5-Jan-2005,0.9517,EC743989,CNH05,111.94,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.111
6-Jan-2005,0.9517,EC743989,CNH05,112,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.189
7-Jan-2005,0.9517,EC743989,CNH05,111.57,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.83
10-Jan-2005,0.9517,EC743989,CNH05,111.54,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.742
11-Jan-2005,0.9517,EC743989,CNH05,111.85,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.948
12-Jan-2005,0.9517,EC743989,CNH05,112.05,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.099
13-Jan-2005,0.9517,EC743989,CNH05,112.47,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.643
14-Jan-2005,0.9517,EC743989,CNH05,112.53,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.569
17-Jan-2005,0.9517,EC743989,CNH05,112.69,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.609
18-Jan-2005,0.9517,EC743989,CNH05,112.78,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.787
19-Jan-2005,0.9517,EC743989,CNH05,112.93,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.923
20-Jan-2005,0.9517,EC743989,CNH05,112.8,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.743
21-Jan-2005,0.9517,EC743989,CNH05,112.88,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.783
24-Jan-2005,0.9517,EC743989,CNH05,112.83,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.818
25-Jan-2005,0.9517,EC743989,CNH05,112.84,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.83
26-Jan-2005,0.9517,EC743989,CNH05,112.95,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.882
27-Jan-2005,0.9517,EC743989,CNH05,112.74,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.708
28-Jan-2005,0.9517,EC743989,CNH05,113.1,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.988
31-Jan-2005,0.9517,EC743989,CNH05,112.95,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.871
1-Feb-2005,0.9517,EC743989,CNH05,112.83,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.755
2-Feb-2005,0.9517,EC743989,CNH05,112.81,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.702
3-Feb-2005,0.9517,EC743989,CNH05,112.55,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.475
4-Feb-2005,0.9517,EC743989,CNH05,113.26,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.12
7-Feb-2005,0.9517,EC743989,CNH05,113.47,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.309
8-Feb-2005,0.9517,EC743989,CNH05,113.49,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.386
9-Feb-2005,0.9517,EC743989,CNH05,113.75,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.489
10-Feb-2005,0.9517,EC743989,CNH05,113.37,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.201
11-Feb-2005,0.9517,EC743989,CNH05,113.24,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.103
14-Feb-2005,0.9517,EC743989,CNH05,113.44,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.276
15-Feb-2005,0.9517,EC743989,CNH05,113.37,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,108.177
16-Feb-2005,0.9517,EC743989,CNH05,113.21,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.987
17-Feb-2005,0.9517,EC743989,CNH05,113.12,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.907
18-Feb-2005,0.9517,EC743989,CNH05,112.71,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.582
21-Feb-2005,0.9517,EC743989,CNH05,112.71,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.585
22-Feb-2005,0.9517,EC743989,CNH05,112.9,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.673
23-Feb-2005,0.9517,EC743989,CNH05,112.95,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.482
24-Feb-2005,0.9517,EC743989,CNH05,112.21,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.109
25-Feb-2005,0.9517,EC743989,CNH05,112.67,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.472
28-Feb-2005,0.9517,EC743989,CNH05,112.61,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.326
1-Mar-2005,0.9517,EC743989,CNH05,112.43,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.229
2-Mar-2005,0.9517,EC743989,CNH05,112.41,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.134
3-Mar-2005,0.9517,EC743989,CNH05,112.41,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.196
4-Mar-2005,0.9517,EC743989,CNH05,112.76,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.487
7-Mar-2005,0.9517,EC743989,CNH05,112.89,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.554
8-Mar-2005,0.9517,EC743989,CNH05,112.71,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,107.403
9-Mar-2005,0.9517,EC743989,CNH05,112.01,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.764
10-Mar-2005,0.9517,EC743989,CNH05,112.04,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.758
11-Mar-2005,0.9517,EC743989,CNH05,111.54,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.321
14-Mar-2005,0.9517,EC743989,CNH05,111.68,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.376
15-Mar-2005,0.9517,EC743989,CNH05,111.61,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.214
16-Mar-2005,0.9517,EC743989,CNH05,111.66,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.443
17-Mar-2005,0.9517,EC743989,CNH05,111.98,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.66
18-Mar-2005,0.9517,EC743989,CNH05,112.02,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.683
21-Mar-2005,0.9517,EC743989,CNH05,111.95,EC743989 Govt,CNH05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Mar-2016,106.49
22-Mar-2005,0.9529,EC743989,CNM05,110.46,EC743989 Govt,CNM05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Jun-2016,106.005
23-Mar-2005,0.9529,EC743989,CNM05,110.42,EC743989 Govt,CNM05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Jun-2016,105.935
24-Mar-2005,0.9529,EC743989,CNM05,110.5,EC743989 Govt,CNM05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Jun-2016,105.96
28-Mar-2005,0.9529,EC743989,CNM05,110.4,EC743989 Govt,CNM05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Jun-2016,105.816
29-Mar-2005,0.9529,EC743989,CNM05,110.63,EC743989 Govt,CNM05 Comdty,4-Nov-2002,4-Nov-2002,1-Jun-2013,2,ACT/ACT,5.25,5-Jun-2016,106.104
