Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon,CTD Maturity Date,CTD Day Count,CTD Interest Accrual Date,CTD Coupon Frequency,CTD Issue Date,Futures Expiry Month/Year,CTD Price
4-Jan-2008,0.745838,ED842021,JBH08,137.32,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110.9
7-Jan-2008,0.745838,ED842021,JBH08,137.31,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,111
8-Jan-2008,0.745838,ED842021,JBH08,137.32,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,111
9-Jan-2008,0.745838,ED842021,JBH08,137.4,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110
10-Jan-2008,0.745838,ED842021,JBH08,137.76,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,105.9
11-Jan-2008,0.745838,ED842021,JBH08,138.01,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,103.5
15-Jan-2008,0.745838,ED842021,JBH08,137.94,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,103.9
16-Jan-2008,0.745838,ED842021,JBH08,138.21,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,101
17-Jan-2008,0.745838,ED842021,JBH08,138.11,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,102.5
18-Jan-2008,0.745838,ED842021,JBH08,138.13,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,102.5
21-Jan-2008,0.745838,ED842021,JBH08,138.46,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,98.8
22-Jan-2008,0.745838,ED842021,JBH08,138.82,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,95
23-Jan-2008,0.745838,ED842021,JBH08,138.71,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,96
24-Jan-2008,0.745838,ED842021,JBH08,138.26,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,101
25-Jan-2008,0.745838,ED842021,JBH08,137.36,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110.9
28-Jan-2008,0.745838,ED842021,JBH08,138.08,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,103.2
29-Jan-2008,0.745838,ED842021,JBH08,137.5,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,109.5
30-Jan-2008,0.745838,ED842021,JBH08,137.8,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,106.2
31-Jan-2008,0.745838,ED842021,JBH08,137.75,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,106.5
1-Feb-2008,0.745838,ED842021,JBH08,137.86,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,105.5
4-Feb-2008,0.745838,ED842021,JBH08,137.36,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110.9
5-Feb-2008,0.745838,ED842021,JBH08,137.2,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,112.2
6-Feb-2008,0.745838,ED842021,JBH08,138.08,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,103.5
7-Feb-2008,0.745838,ED842021,JBH08,137.84,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,106
8-Feb-2008,0.745838,ED842021,JBH08,137.95,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,105
12-Feb-2008,0.745838,ED842021,JBH08,138.13,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,103
13-Feb-2008,0.745838,ED842021,JBH08,137.94,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,105.1
14-Feb-2008,0.745838,ED842021,JBH08,137.45,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110.4
15-Feb-2008,0.745838,ED842021,JBH08,137.47,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110.4
18-Feb-2008,0.745838,ED842021,JBH08,137.45,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110.5
19-Feb-2008,0.745838,ED842021,JBH08,137.35,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,111.5
20-Feb-2008,0.745838,ED842021,JBH08,137.75,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,107.4
21-Feb-2008,0.745838,ED842021,JBH08,137.08,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,114.8
22-Feb-2008,0.745838,ED842021,JBH08,137.49,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,110.4
25-Feb-2008,0.745838,ED842021,JBH08,137.15,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,114
26-Feb-2008,0.745838,ED842021,JBH08,137.24,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,113.2
27-Feb-2008,0.745838,ED842021,JBH08,137.21,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,113.3
28-Feb-2008,0.745838,ED842021,JBH08,137.7,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,107.9
29-Feb-2008,0.745838,ED842021,JBH08,138.47,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,99.6
3-Mar-2008,0.745838,ED842021,JBH08,138.7,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,97.1
4-Mar-2008,0.745838,ED842021,JBH08,138.44,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,99.9
5-Mar-2008,0.745838,ED842021,JBH08,138.74,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,96.9
6-Mar-2008,0.745838,ED842021,JBH08,138.89,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,95.4
7-Mar-2008,0.745838,ED842021,JBH08,139.05,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,93.6
10-Mar-2008,0.745838,ED842021,JBH08,139.5,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,88.6
11-Mar-2008,0.745838,ED842021,JBH08,139.35,ED842021 Govt,JBH08 Comdty,1.5,20-Mar-2015,NL/365,20-Mar-2005,2,22-Mar-2005,8-Mar-2016,89.1
12-Mar-2008,0.734542,ED964167,JBM08,139.44,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,91.5
13-Mar-2008,0.734542,ED964167,JBM08,139.93,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,86.2
14-Mar-2008,0.734542,ED964167,JBM08,140.27,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,83.5
17-Mar-2008,0.734542,ED964167,JBM08,141.7,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,70.6
18-Mar-2008,0.734542,ED964167,JBM08,141,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,77.6
19-Mar-2008,0.734542,ED964167,JBM08,141.24,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,74.3
21-Mar-2008,0.734542,ED964167,JBM08,140.9,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,77.8
24-Mar-2008,0.734542,ED964167,JBM08,140.65,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,80.3
25-Mar-2008,0.734542,ED964167,JBM08,140.5,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,81.9
26-Mar-2008,0.734542,ED964167,JBM08,140.44,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,82.9
27-Mar-2008,0.734542,ED964167,JBM08,140.77,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,79.9
28-Mar-2008,0.734542,ED964167,JBM08,140.67,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,80.5
31-Mar-2008,0.734542,ED964167,JBM08,140.52,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,81.9
1-Apr-2008,0.734542,ED964167,JBM08,139.8,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,89
2-Apr-2008,0.734542,ED964167,JBM08,139.55,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,91.4
3-Apr-2008,0.734542,ED964167,JBM08,139.48,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,92
4-Apr-2008,0.734542,ED964167,JBM08,139.65,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,90.1
7-Apr-2008,0.734542,ED964167,JBM08,139.43,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,92.4
8-Apr-2008,0.734542,ED964167,JBM08,139.77,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,89
9-Apr-2008,0.734542,ED964167,JBM08,139.72,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,89.4
10-Apr-2008,0.734542,ED964167,JBM08,140.08,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,85.9
11-Apr-2008,0.734542,ED964167,JBM08,139.31,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,93.8
14-Apr-2008,0.734542,ED964167,JBM08,139.9,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,87.8
15-Apr-2008,0.734542,ED964167,JBM08,139.63,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,90.6
16-Apr-2008,0.734542,ED964167,JBM08,139.49,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,92.2
17-Apr-2008,0.734542,ED964167,JBM08,138.89,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,98.4
18-Apr-2008,0.734542,ED964167,JBM08,138.6,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,101.5
21-Apr-2008,0.734542,ED964167,JBM08,138.04,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,107.6
22-Apr-2008,0.734542,ED964167,JBM08,137.79,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,110.6
23-Apr-2008,0.734542,ED964167,JBM08,137.85,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,109.4
24-Apr-2008,0.734542,ED964167,JBM08,137.08,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,118
25-Apr-2008,0.734542,ED964167,JBM08,135.59,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,135
28-Apr-2008,0.734542,ED964167,JBM08,135.6,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,135.2
30-Apr-2008,0.734542,ED964167,JBM08,136.15,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,128.8
1-May-2008,0.734542,ED964167,JBM08,136.4,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,126
2-May-2008,0.734542,ED964167,JBM08,135.75,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,132.9
7-May-2008,0.734542,ED964167,JBM08,135.47,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,136.2
8-May-2008,0.734542,ED964167,JBM08,135.8,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,132.8
9-May-2008,0.734542,ED964167,JBM08,136.6,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,123.9
12-May-2008,0.734542,ED964167,JBM08,136.25,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,128
13-May-2008,0.734542,ED964167,JBM08,136.11,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,129.3
14-May-2008,0.734542,ED964167,JBM08,134.97,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,142.7
15-May-2008,0.734542,ED964167,JBM08,135.15,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,140.7
16-May-2008,0.734542,ED964167,JBM08,134.71,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,145.5
19-May-2008,0.734542,ED964167,JBM08,135.12,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,140.9
20-May-2008,0.734542,ED964167,JBM08,135.47,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,136.8
21-May-2008,0.734542,ED964167,JBM08,135.86,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,132.6
22-May-2008,0.734542,ED964167,JBM08,135.42,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,137.6
23-May-2008,0.734542,ED964167,JBM08,134.35,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,149.7
26-May-2008,0.734542,ED964167,JBM08,134.48,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,148.7
27-May-2008,0.734542,ED964167,JBM08,134.35,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,149.8
28-May-2008,0.734542,ED964167,JBM08,134.66,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,146.5
29-May-2008,0.734542,ED964167,JBM08,134.1,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,153.1
30-May-2008,0.734542,ED964167,JBM08,134.45,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,148.9
2-Jun-2008,0.734542,ED964167,JBM08,133.92,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,154.7
3-Jun-2008,0.734542,ED964167,JBM08,135.35,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,139.2
4-Jun-2008,0.734542,ED964167,JBM08,134.68,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,146.1
5-Jun-2008,0.734542,ED964167,JBM08,135.23,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,140.6
6-Jun-2008,0.734542,ED964167,JBM08,134.35,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,150.5
9-Jun-2008,0.734542,ED964167,JBM08,135.05,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,142.6
10-Jun-2008,0.734542,ED964167,JBM08,133.81,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,156.6
11-Jun-2008,0.734542,ED964167,JBM08,133.23,ED964167 Govt,JBM08 Comdty,1.3,20-Jun-2015,NL/365,20-Jun-2005,2,20-Jun-2005,8-Jun-2016,162.5
12-Jun-2008,0.745838,EF121679,JBU08,133.21,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,156.3
13-Jun-2008,0.745838,EF121679,JBU08,132.35,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,165.6
16-Jun-2008,0.745838,EF121679,JBU08,132.48,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,164.5
17-Jun-2008,0.745838,EF121679,JBU08,133.15,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,156.8
18-Jun-2008,0.745838,EF121679,JBU08,133.64,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,151.5
19-Jun-2008,0.745838,EF121679,JBU08,133.23,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,156
20-Jun-2008,0.745838,EF121679,JBU08,133.5,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,152.7
23-Jun-2008,0.745838,EF121679,JBU08,134,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,147.3
24-Jun-2008,0.745838,EF121679,JBU08,134.15,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,145.5
25-Jun-2008,0.745838,EF121679,JBU08,134.45,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,142.4
26-Jun-2008,0.745838,EF121679,JBU08,134.86,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,137.9
27-Jun-2008,0.745838,EF121679,JBU08,135.23,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,134
30-Jun-2008,0.745838,EF121679,JBU08,135.45,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,131.7
1-Jul-2008,0.745838,EF121679,JBU08,134.69,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,139.8
2-Jul-2008,0.745838,EF121679,JBU08,134.68,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,139.9
3-Jul-2008,0.745838,EF121679,JBU08,134.86,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,137.9
4-Jul-2008,0.745838,EF121679,JBU08,135.18,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,134.4
7-Jul-2008,0.745838,EF121679,JBU08,134.53,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,141.4
8-Jul-2008,0.745838,EF121679,JBU08,135.58,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,129.9
9-Jul-2008,0.745838,EF121679,JBU08,135.75,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,128.1
10-Jul-2008,0.745838,EF121679,JBU08,136.1,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,123.9
11-Jul-2008,0.745838,EF121679,JBU08,135.99,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,125.5
14-Jul-2008,0.745838,EF121679,JBU08,136.07,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,124.4
15-Jul-2008,0.745838,EF121679,JBU08,136.43,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,120.3
16-Jul-2008,0.745838,EF121679,JBU08,136.42,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,120.9
17-Jul-2008,0.745838,EF121679,JBU08,136.4,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,121.5
18-Jul-2008,0.745838,EF121679,JBU08,136.56,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,119.5
22-Jul-2008,0.745838,EF121679,JBU08,135.7,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,129
23-Jul-2008,0.745838,EF121679,JBU08,135.5,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,131.5
24-Jul-2008,0.745838,EF121679,JBU08,135.15,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,135.2
25-Jul-2008,0.745838,EF121679,JBU08,135.94,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,126.5
28-Jul-2008,0.745838,EF121679,JBU08,135.88,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,126.9
29-Jul-2008,0.745838,EF121679,JBU08,136.23,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,123.5
30-Jul-2008,0.745838,EF121679,JBU08,136.45,EF121679 Govt,JBU08 Comdty,1.5,20-Sep-2015,NL/365,20-Sep-2005,2,20-Oct-2005,8-Sep-2016,120.9
