Date,ConversionFactor,CTD CUSIP,Futures Ticker,Futures Price,CTD Bond ID,Futures ID,CTD Coupon Frequency,CTD Day Count,CTD Maturity Date,CTD Interest Accrual Date,CTD Issue Date,CTD Coupon,Futures Expiry Month/Year,CTD Price
16-Apr-2012,0.848512,ED925531,OATM12,125.28,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.858
17-Apr-2012,0.848512,ED925531,OATM12,125.28,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.843
18-Apr-2012,0.848512,ED925531,OATM12,125.36,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.873
19-Apr-2012,0.848512,ED925531,OATM12,124.58,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.163
20-Apr-2012,0.848512,ED925531,OATM12,124.56,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.138
23-Apr-2012,0.848512,ED925531,OATM12,124.53,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.118
24-Apr-2012,0.848512,ED925531,OATM12,125.05,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.62
25-Apr-2012,0.848512,ED925531,OATM12,125.61,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,106.94
26-Apr-2012,0.848512,ED925531,OATM12,125.8,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,107.175
27-Apr-2012,0.848512,ED925531,OATM12,125.72,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,107.073
30-Apr-2012,0.848512,ED925531,OATM12,126.13,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,107.408
2-May-2012,0.848512,ED925531,OATM12,126.12,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,107.428
3-May-2012,0.848512,ED925531,OATM12,126.73,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,107.935
4-May-2012,0.848512,ED925531,OATM12,127.38,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.57
7-May-2012,0.848512,ED925531,OATM12,127.77,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.765
8-May-2012,0.848512,ED925531,OATM12,127.6,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.675
9-May-2012,0.848512,ED925531,OATM12,127.15,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.215
10-May-2012,0.848512,ED925531,OATM12,127.55,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.56
11-May-2012,0.848512,ED925531,OATM12,127.71,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.653
14-May-2012,0.848512,ED925531,OATM12,127.42,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.352
15-May-2012,0.848512,ED925531,OATM12,126.79,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,107.805
16-May-2012,0.848512,ED925531,OATM12,126.93,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,107.928
17-May-2012,0.848512,ED925531,OATM12,127.18,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.078
18-May-2012,0.848512,ED925531,OATM12,127.38,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.255
21-May-2012,0.848512,ED925531,OATM12,127.38,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.28
22-May-2012,0.848512,ED925531,OATM12,128.02,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,108.81
23-May-2012,0.848512,ED925531,OATM12,128.63,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,109.17
24-May-2012,0.848512,ED925531,OATM12,130.42,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,110.868
25-May-2012,0.848512,ED925531,OATM12,130.8,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,111.07
28-May-2012,0.848512,ED925531,OATM12,130.58,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,110.943
29-May-2012,0.848512,ED925531,OATM12,130.82,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,111.098
30-May-2012,0.848512,ED925531,OATM12,130.89,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,111.425
31-May-2012,0.848512,ED925531,OATM12,132.65,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,112.565
1-Jun-2012,0.848512,ED925531,OATM12,133.89,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,113.508
4-Jun-2012,0.848512,ED925531,OATM12,133.39,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,113.215
5-Jun-2012,0.848512,ED925531,OATM12,133.01,ED925531 Govt,OATM12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Jun-2016,112.923
8-Jun-2012,0.85165,ED925531,OATU12,129.45,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,111.22
11-Jun-2012,0.85165,ED925531,OATU12,129.08,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.845
12-Jun-2012,0.85165,ED925531,OATU12,127.65,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,109.49
13-Jun-2012,0.85165,ED925531,OATU12,127.54,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,109.463
14-Jun-2012,0.85165,ED925531,OATU12,127.95,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,109.935
15-Jun-2012,0.85165,ED925531,OATU12,128.93,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.66
18-Jun-2012,0.85165,ED925531,OATU12,128.65,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.43
19-Jun-2012,0.85165,ED925531,OATU12,128.22,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.078
20-Jun-2012,0.85165,ED925531,OATU12,128.03,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,109.818
21-Jun-2012,0.85165,ED925531,OATU12,128.29,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.143
22-Jun-2012,0.85165,ED925531,OATU12,128.79,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.47
25-Jun-2012,0.85165,ED925531,OATU12,128.93,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.758
26-Jun-2012,0.85165,ED925531,OATU12,128.59,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.29
27-Jun-2012,0.85165,ED925531,OATU12,128.44,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.027
28-Jun-2012,0.85165,ED925531,OATU12,128.15,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,109.925
29-Jun-2012,0.85165,ED925531,OATU12,128.05,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,109.78
2-Jul-2012,0.85165,ED925531,OATU12,129.04,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,110.625
3-Jul-2012,0.85165,ED925531,OATU12,129.44,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,111.038
4-Jul-2012,0.85165,ED925531,OATU12,129.53,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,111.025
5-Jul-2012,0.85165,ED925531,OATU12,129.93,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,111.398
6-Jul-2012,0.85165,ED925531,OATU12,131.24,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,112.387
9-Jul-2012,0.85165,ED925531,OATU12,130.8,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,111.997
10-Jul-2012,0.85165,ED925531,OATU12,131.05,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,112.272
11-Jul-2012,0.85165,ED925531,OATU12,131.82,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,112.858
12-Jul-2012,0.85165,ED925531,OATU12,132.56,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,113.5
13-Jul-2012,0.85165,ED925531,OATU12,132.61,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,113.66
16-Jul-2012,0.85165,ED925531,OATU12,133.55,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.338
17-Jul-2012,0.85165,ED925531,OATU12,134.14,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.828
18-Jul-2012,0.85165,ED925531,OATU12,133.87,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.67
19-Jul-2012,0.85165,ED925531,OATU12,134.33,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.988
20-Jul-2012,0.85165,ED925531,OATU12,134.27,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.885
23-Jul-2012,0.85165,ED925531,OATU12,133.34,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.278
24-Jul-2012,0.85165,ED925531,OATU12,132.5,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,113.215
25-Jul-2012,0.85165,ED925531,OATU12,132.18,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,113.04
26-Jul-2012,0.85165,ED925531,OATU12,132.81,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,113.503
27-Jul-2012,0.85165,ED925531,OATU12,132.7,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,113.465
30-Jul-2012,0.85165,ED925531,OATU12,133.11,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,113.845
31-Jul-2012,0.85165,ED925531,OATU12,134.26,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.773
1-Aug-2012,0.85165,ED925531,OATU12,133.86,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.453
2-Aug-2012,0.85165,ED925531,OATU12,134.34,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.852
3-Aug-2012,0.85165,ED925531,OATU12,133.94,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.39
6-Aug-2012,0.85165,ED925531,OATU12,133.94,ED925531 Govt,OATU12 Comdty,1,ACT/ACT,25-Apr-2021,10-May-2005,25-Apr-2005,3.75,12-Sep-2016,114.49
