,SDSW1    Curncy,SDSW10   Curncy,SDSW12   Curncy,SDSW15   Curncy,SDSW1F   Curncy,SDSW2    Curncy,SDSW20   Curncy,SDSW3    Curncy,SDSW30   Curncy,SDSW4    Curncy,SDSW5    Curncy,SDSW7    Curncy,SORF1D   Index,SORF1M   Index,SORF3M   Index,SORF6M   Index
2009-12-07,0.945,2.9375,3.0925,3.2875,1.1913,1.4275,3.378,1.81,3.42,2.09,2.3075,2.6375,0.26474,0.54465,0.55632,0.71517
2009-12-08,0.9075,2.915,3.07,3.265,1.1513,1.3825,3.355,1.7725,3.41,2.065,2.29,2.615,0.28931,0.4965,0.52904,0.68626
2009-12-09,0.905,2.915,3.07,3.229,1.1463,1.375,3.355,1.7650000000000001,3.41,2.0625,2.285,2.615,0.26268,0.51198,0.52991,0.68011
2009-12-10,0.9225,2.93,3.0955,3.2694,1.1775,1.415,3.4050000000000002,1.8050000000000002,3.44,2.1,2.3,2.665,0.21216,0.47807,0.52129,0.67775
2009-12-11,0.915,2.995,3.15,3.34,1.1775,1.42,3.42,1.825,3.4699999999999998,2.12,2.36,2.69,0.07207,0.48822,0.52509,0.67035
2009-12-14,0.92,3.015,3.1814999999999998,3.3539,1.1813,1.4224999999999999,3.443,1.835,3.48,2.1402,2.37,2.7153,0.10726,0.49004,0.53312,0.68291
2009-12-15,0.9225,3.01,3.165,3.3475,1.1844000000000001,1.42,3.44,1.8493,3.5,2.14,2.3775,2.7175000000000002,0.1334,0.4652,0.52658,0.68098
2009-12-16,0.915,2.995,3.1566,3.3269,1.1724999999999999,1.415,3.425,1.8174000000000001,3.48,2.1325,2.3725,2.7005,0.13359,0.47914,0.53233,0.68295
2009-12-17,0.895,2.985,3.147,3.3169,1.155,1.4,3.408,1.8,3.4699999999999998,2.1116,2.355,2.685,0.1598,0.48656,0.53395,0.68521
2009-12-18,0.8925,2.965,3.1317,3.3,1.1438,1.38,3.38,1.79,3.445,2.0944,2.34,2.6647,0.15983,0.49472,0.55218,0.67502
2009-12-21,0.8975,2.98,3.1422,3.3108,1.1425,1.38,3.385,1.7925,3.45,2.1031,2.3425000000000002,2.685,0.21189,0.48557,0.54573,0.67988
2009-12-22,0.92,3.03,3.165,3.36,1.1738,1.415,3.44,1.8375,3.56,2.17,2.41,2.7375,0.21183,0.51703,0.55842,0.68619
2009-12-23,0.9325,3.0275,3.1575,3.36,1.1724999999999999,1.4224999999999999,3.4665,1.838,3.55,2.16,2.395,2.725,0.21007,0.52756,0.55734,0.69926
2009-12-24,0.925,3.0075,3.1375,3.34,1.185,1.43,3.413,1.835,3.575,2.145,2.39,2.715,0.26202,0.53411,0.57119,0.70687
2009-12-25,0.925,3.0075,3.1375,3.34,1.17,1.43,3.49,1.835,3.58,2.145,2.39,2.715,,,,
2009-12-28,0.955,3.04,3.17,3.3725,1.2113,1.455,3.463,1.865,3.555,2.175,2.4225,2.75,0.36764,0.56234,0.58131,0.71472
2009-12-29,0.985,3.035,3.1795,3.3472,1.2375,1.475,3.435,1.885,3.58,2.1897,2.41,2.7563,0.18419,0.61552,0.60626,0.72544
2009-12-30,0.995,3.0,3.13,3.3325,1.245,1.48,3.4050000000000002,1.875,3.5300000000000002,2.175,2.4,2.7225,0.18419,0.62629,0.62891,0.75399
2009-12-31,1.005,3.0,3.13,3.3325,1.2563,1.4849999999999999,3.4050000000000002,1.875,3.495,2.175,2.4,2.7225,0.57295,0.61738,0.61933,0.74656
2010-01-01,1.005,3.0,3.13,3.3325,1.24,1.4849999999999999,3.41,1.875,3.46,2.175,2.4,2.7225,,,,
2010-01-04,1.045,3.065,3.195,3.3975,1.3075,1.56,3.4699999999999998,1.96,3.46,2.2525,2.48,2.79,0.36795,0.58514,0.60411,0.75075
2010-01-05,0.99,3.045,3.175,3.3775,1.26,1.52,3.45,1.9300000000000002,3.46,2.22,2.4475,2.7625,0.3671,0.57755,0.5948,0.7281
2010-01-06,0.97,3.045,3.175,3.3775,1.24,1.5,3.45,1.905,3.43,2.2075,2.4325,2.765,0.31489,0.57152,0.59463,0.72181
2010-01-07,0.96,3.04,3.17,3.385,1.2349999999999999,1.49,3.445,1.9125,3.45,2.205,2.425,2.76,0.26252,0.56506,0.57194,0.70968
2010-01-08,0.975,3.06,3.19,3.3925,1.2375,1.51,3.4375,1.9375,3.46,2.235,2.46,2.785,0.27121,0.5575,0.57738,0.70624
2010-01-11,0.9325,3.005,3.135,3.3264,1.1913,1.4375,3.41,1.88,3.43,2.17,2.3925,2.7175000000000002,0.31727,0.5655,0.57992,0.70283
2010-01-12,0.89,2.925,3.045,3.225,1.15,1.395,3.3,1.8025,3.38,2.105,2.3275,2.645,0.23501,0.53469,0.56507,0.68359
2010-01-13,0.9025,2.93,3.06,3.27,1.1638,1.4175,3.32,1.83,3.34,2.12,2.3375,2.66,0.23671,0.57009,0.57122,0.68434
2010-01-14,0.89,2.95,3.0675,3.26,1.155,1.41,3.325,1.83,3.3449999999999998,2.13,2.355,2.6775,0.15785,0.5378,0.55138,0.68034
2010-01-15,0.84,2.9050000000000002,3.0314,3.205,1.1088,1.365,3.275,1.7708,3.32,2.0727,2.305,2.6321,0.19076,0.51026,0.53612,0.66056
2010-01-18,0.845,2.88,3.0,3.195,1.1107,1.3625,3.255,1.775,3.29,2.075,2.285,2.6,,0.52755,0.54889,0.66463
2010-01-19,0.85,2.88,3.0,3.195,1.1125,1.365,3.255,1.775,3.305,2.0775,2.29,2.605,0.20711,0.54056,0.54895,0.66517
2010-01-20,0.83,2.875,2.995,3.19,1.1,1.3525,3.25,1.7675,3.305,2.0675,2.2775,2.6,0.26108,0.54112,0.55341,0.66541
2010-01-21,0.86,2.895,3.015,3.21,1.1125,1.375,3.27,1.79,3.305,2.085,2.295,2.615,0.25905,0.56455,0.56266,0.67479
2010-01-22,0.8525,2.87,2.99,3.185,1.1163,1.3599999999999999,3.245,1.7625,3.275,2.055,2.26,2.585,0.24146,0.57016,0.57429,0.68272
2010-01-25,0.87,2.9025,3.0225,3.2175,1.1388,1.3900000000000001,3.278,1.7850000000000001,3.295,2.085,2.2925,2.6175,0.33711,0.58105,0.57787,0.67753
2010-01-26,0.8675,2.8825,3.0,3.23,1.1238,1.375,3.26,1.78,3.295,2.07,2.2775,2.6,0.28688,0.56003,0.57552,0.68262
2010-01-27,0.8825,2.9050000000000002,3.01,3.225,1.1363,1.3825,3.275,1.7850000000000001,3.295,2.085,2.29,2.62,0.17912,0.55973,0.58251,0.67876
2010-01-28,0.9,2.9375,3.0475,3.215,1.1688,1.4275,3.2800000000000002,1.835,3.33,2.1275,2.33,2.6550000000000002,0.20513,0.54471,0.5752,0.67964
2010-01-29,0.87,2.9225,3.0275,3.205,1.1325,1.3875,3.29,1.8,3.325,2.095,2.31,2.635,0.22242,0.49305,0.54516,0.65844
2010-02-01,0.85,2.91,3.01,3.1675,1.1113,1.365,3.255,1.78,3.215,2.0725,2.285,2.6175,0.12822,0.47855,0.53673,0.63001
2010-02-02,0.85,2.9050000000000002,3.005,3.175,1.1025,1.34,3.25,1.7525,3.245,2.05,2.27,2.615,0.15576,0.46219,0.50475,0.61828
2010-02-03,0.8425,2.9025,3.0025,3.1875,1.0863,1.3275000000000001,3.268,1.7349999999999999,3.245,2.0475,2.265,2.6075,0.17912,0.45698,0.49201,0.60629
2010-02-04,0.82,2.8975,2.9925,3.155,1.07,1.315,3.205,1.71,3.265,2.03,2.2475,2.5925000000000002,0.23251,0.4793,0.48945,0.59898
2010-02-05,0.795,2.795,2.89,3.05,1.025,1.2525,3.11,1.6524999999999999,3.17,1.9449999999999998,2.17,2.505,0.26817,0.46821,0.4944,0.59225
2010-02-08,0.815,2.865,2.96,3.125,1.035,1.2650000000000001,3.175,1.6625,3.195,1.98,2.21,2.56,0.3092,0.45933,0.49306,0.58933
2010-02-09,0.815,2.875,3.0,3.15,1.045,1.27,3.17,1.67,3.2,1.98,2.22,2.56,0.28521,0.46298,0.49622,0.5923
2010-02-10,0.82,2.9074999999999998,3.0175,3.1675,1.0525,1.28,3.243,1.69,3.235,2.0,2.245,2.6,0.23399,0.45897,0.48672,0.59238
2010-02-11,0.815,2.92,3.03,3.18,1.06,1.29,3.25,1.6949999999999998,3.26,2.005,2.25,2.6025,0.15667,0.45048,0.48023,0.59274
2010-02-12,0.77,2.91,3.02,3.17,1.0144,1.2375,3.24,1.655,3.25,1.975,2.2275,2.5875,0.23764,0.41804,0.44394,0.57416
2010-02-15,0.77,2.9050000000000002,3.044,3.163,1.035,1.2650000000000001,3.22,1.6728,3.25,1.9943,2.245,2.5979,,,,
2010-02-16,0.77,2.91,3.02,3.17,1.035,1.2375,3.22,1.655,3.25,1.975,2.2275,2.5875,,,,
2010-02-17,0.7675,2.91,3.02,3.17,1.0088,1.2349999999999999,3.24,1.645,3.24,1.9649999999999999,2.2375,2.5925000000000002,0.23134,0.42107,0.43618,0.56781
2010-02-18,0.77,2.93,3.06,3.21,1.0032,1.2349999999999999,3.275,1.645,3.2800000000000002,1.975,2.24,2.6,0.286,0.39538,0.41904,0.56293
2010-02-19,0.815,2.9425,3.0725,3.2225,1.06,1.2974999999999999,3.288,1.7,3.3,2.025,2.2800000000000002,2.6225,0.22722,0.40931,0.43412,0.57724
2010-02-22,0.805,2.95,3.08,3.23,1.0538,1.29,3.295,1.6925,3.31,2.015,2.2800000000000002,2.63,0.26025,0.4066,0.42522,0.55796
2010-02-23,0.7875,2.96,3.09,3.24,1.0388,1.275,3.305,1.675,3.31,2.005,2.265,2.63,0.26196,0.42346,0.43958,0.57049
2010-02-24,0.785,2.94,3.07,3.235,1.035,1.27,3.305,1.665,3.26,1.9849999999999999,2.245,2.598,0.18351,0.41638,0.44027,0.57243
2010-02-25,0.795,2.93,3.07,3.225,1.0413000000000001,1.27,3.295,1.67,3.26,1.9825,2.235,2.6,0.36281,0.48021,0.48132,0.62027
2010-02-26,0.7675,2.9050000000000002,3.045,3.2,1.01,1.2375,3.275,1.6400000000000001,3.26,1.95,2.21,2.57,0.47721,0.47154,0.46689,0.58523
2010-03-01,0.7625,2.8875,3.0275,3.1825,1.0,1.225,3.263,1.62,3.24,1.94,2.1925,2.56,0.30969,0.45007,0.45408,0.58344
2010-03-02,0.75,2.8825,3.0225,3.1765,0.985,1.21,3.268,1.6075,3.225,1.9300000000000002,2.185,2.5475,0.28554,0.44119,0.44949,0.57205
2010-03-03,0.7425,2.86,3.0116,3.165,0.9638,1.179,3.25,1.58,3.24,1.8925,2.15,2.515,0.23289,0.4231,0.44866,0.57662
2010-03-04,0.7275,2.85,2.985,3.155,0.95,1.1625,3.24,1.565,3.27,1.87,2.14,2.5,0.31461,0.40574,0.42962,0.56989
2010-03-05,0.74,2.855,2.99,3.16,0.96,1.17,3.245,1.5699999999999998,3.2800000000000002,1.885,2.1375,2.5,0.21892,0.40045,0.4199,0.56136
2010-03-08,0.75,2.9074999999999998,3.0425,3.2125,0.9775,1.1975,3.298,1.605,3.33,1.915,2.18,2.5425,0.2641,0.39801,0.42656,0.56062
2010-03-09,0.745,2.8625,3.0025,3.1725,0.9675,1.18,3.253,1.5903,3.34,1.8925,2.1425,2.5025,0.13801,0.39378,0.42371,0.56441
2010-03-10,0.74,2.8675,3.0075,3.1775,0.9563,1.175,3.258,1.575,3.3,1.88,2.1375,2.5,0.06336,0.38054,0.41107,0.55876
2010-03-11,0.7525,2.915,3.055,3.225,0.98,1.215,3.305,1.612,3.3,1.92,2.1725,2.54,0.11268,0.36453,0.41033,0.55319
2010-03-12,0.765,2.9050000000000002,3.045,3.215,1.0025,1.2349999999999999,3.295,1.6322,3.32,1.9375,2.185,2.54,0.1918,0.37137,0.4158,0.56683
2010-03-15,0.7675,2.865,3.005,3.19,1.0038,1.233,3.2675,1.6280000000000001,3.32,1.925,2.203,2.523,0.16526,0.37132,0.41517,0.56651
2010-03-16,0.7725,2.86,3.0,3.19,0.9975,1.225,3.255,1.625,3.3,1.9180000000000001,2.165,2.513,0.19602,0.38533,0.42552,0.56749
2010-03-17,0.755,2.8529999999999998,2.9925,3.1825,0.9875,1.208,3.248,1.605,3.2800000000000002,1.905,2.155,2.503,0.18547,0.38623,0.42245,0.56945
2010-03-18,0.75,2.833,2.9725,3.1575,0.9763,1.19,3.21,1.58,3.24,1.88,2.125,2.4699999999999998,0.14101,0.36635,0.42172,0.5687
2010-03-19,0.78,2.863,3.0025,3.1875,0.995,1.225,3.255,1.6179999999999999,3.29,1.913,2.153,2.508,0.19639,0.38259,0.42796,0.58289
2010-03-22,0.805,2.86,3.0,3.185,1.035,1.2530000000000001,3.253,1.6400000000000001,3.29,1.9300000000000002,2.173,2.51,0.22678,0.38863,0.43793,0.59639
2010-03-23,0.845,2.85,2.99,3.175,1.0713,1.288,3.243,1.665,3.2800000000000002,1.9449999999999998,2.178,2.505,0.25285,0.39968,0.4467,0.60009
2010-03-24,0.885,2.855,2.995,3.175,1.115,1.33,3.24,1.708,3.275,1.9849999999999999,2.2,2.52,0.27968,0.42329,0.46266,0.62225
2010-03-25,0.9,2.91,3.0607,3.2134,1.1225,1.345,3.295,1.728,3.33,2.013,2.238,2.555,0.27834,0.44022,0.46964,0.6292
2010-03-26,0.865,2.9,3.04,3.22,1.0988,1.318,3.285,1.705,3.32,1.998,2.22,2.55,0.24205,0.42095,0.46568,0.61406
2010-03-29,0.89,2.9425,3.0825,3.265,1.1225,1.345,3.328,1.7349999999999999,3.3625,2.025,2.2575,2.5875,0.22475,0.40697,0.46139,0.62486
2010-03-30,0.885,2.96,3.0925,3.2625,1.12,1.3437999999999999,3.318,1.74,3.3375,2.11,2.335,2.66,0.22475,0.40439,0.45794,0.62398
2010-03-31,0.9,2.96,3.0825,3.2525,1.1325,1.3599999999999999,3.308,1.755,3.3275,2.11,2.335,2.66,0.2802,0.4235,0.46199,0.62687
2010-04-01,0.8675,2.96,3.075,3.245,1.1,1.335,3.3,1.73,3.32,2.11,2.335,2.66,0.26558,0.42043,0.4664,0.62643
2010-04-02,0.875,2.96,3.08,3.25,1.1,1.34,3.3,1.73,3.34,2.11,2.335,2.66,,,,
2010-04-05,0.903,2.96,3.15,3.32,1.1513,1.3900000000000001,3.3725,1.7875,3.385,2.11,2.335,2.66,0.20201,0.42581,0.47488,0.62953
2010-04-06,0.885,2.99,3.17,3.34,1.1388,1.3825,3.395,1.7925,3.42,2.11,2.335,2.66,0.20201,0.42171,0.47607,0.62822
2010-04-07,0.8625,2.9925,3.13,3.3025,1.1125,1.35,3.358,1.7574999999999998,3.3775,2.0625,2.3075,2.66,0.12179,0.43158,0.47404,0.63134
2010-04-08,0.8375,2.9513,3.0925,3.2625,1.0775,1.31,3.318,1.72,3.3375,2.0225,2.2663,2.66,0.202,0.4223,0.46748,0.63068
2010-04-09,0.8255,2.955,3.095,3.265,1.0638,1.2974999999999999,3.32,1.72,3.34,2.0175,2.2625,2.66,0.14363,0.42344,0.46664,0.62399
2010-04-12,0.83,2.9875,3.125,3.3,1.0813,1.3163,3.35,1.73,3.37,2.035,2.2875,2.66,0.154,0.38924,0.45463,0.60782
2010-04-13,0.8,2.9575,3.1,3.27,1.045,1.28,3.32,1.6975,3.3475,2.0025,2.2563,2.66,0.12797,0.40121,0.46349,0.6068
2010-04-14,0.7,2.9425,3.0725,3.2325,0.95,1.19,3.303,1.63,3.3225,1.975,2.225,2.66,0.17864,0.35893,0.38007,0.51768
2010-04-15,0.659,2.8975,3.0275,3.1875,0.9125,1.155,3.258,1.585,3.2775,1.9300000000000002,2.19,2.66,0.12771,0.25897,0.30797,0.44566
2010-04-16,0.685,2.9,3.03,3.1925,0.9337,1.1763,3.2628,1.605,3.2824999999999998,1.9313,2.19,2.66,0.15252,0.31009,0.33709,0.46934
2010-04-19,0.6775,2.8712999999999997,3.0,3.1625,0.9138,1.15,3.2315,1.5775000000000001,3.26,1.9,2.1588,2.515,0.19716,0.39462,0.38232,0.50031
2010-04-20,0.6625,2.9025,3.0325,3.1725,0.91,1.1475,3.235,1.58,3.2824999999999998,1.915,2.1775,2.543,0.14706,0.35269,0.38308,0.50677
2010-04-21,0.65,2.9175,3.0475,3.1975,0.9025,1.1425,3.258,1.58,3.2975,1.915,2.1875,2.548,0.17373,0.30737,0.335,0.47724
2010-04-22,0.62,2.88,3.01,3.155,0.86,1.1075,3.23,1.54,3.245,1.87,2.135,2.508,0.12574,0.27419,0.33111,0.48033
2010-04-23,0.625,2.895,3.025,3.1675,0.8575,1.0975,3.24,1.5350000000000001,3.26,1.87,2.145,2.515,0.1805,0.26784,0.31517,0.46141
2010-04-26,0.6375,2.895,3.025,3.17,0.8788,1.1125,3.24,1.54,3.265,1.88,2.145,2.52,0.23016,0.24927,0.31639,0.46567
2010-04-27,0.69,2.91,3.04,3.18,0.9313,1.1625,3.255,1.585,3.27,1.915,2.1725,2.54,0.23356,0.31717,0.34588,0.51383
2010-04-28,0.7,2.865,2.995,3.135,0.9325,1.155,3.21,1.5525,3.23,1.875,2.13,2.495,0.39171,0.35105,0.39344,0.53853
2010-04-29,0.68,2.86,2.99,3.13,0.9,1.125,3.2025,1.5263,3.25,1.8599999999999999,2.11,2.483,0.39744,0.35734,0.39652,0.548
2010-04-30,0.665,2.86,2.99,3.13,0.8938,1.1,3.199,1.51,3.2375,1.8375,2.1,2.48,0.25192,0.30548,0.36196,0.53058
2010-05-03,0.67,2.8575,2.99,3.13,0.885,1.11,3.215,1.5175,3.235,1.845,2.105,2.485,0.19143,0.32504,0.3689,0.5428
2010-05-04,0.7075,2.8675,3.0075,3.1475,0.9263,1.1400000000000001,3.225,1.54,3.2475,1.8625,2.1175,2.4975,0.24797,0.35444,0.38216,0.55029
2010-05-05,0.728,2.8125,2.95,3.1,0.9413,1.145,3.17,1.54,3.195,1.85,2.09,2.45,0.22006,0.36778,0.40422,0.56626
2010-05-06,0.7525,2.795,2.94,3.08,0.9563,1.155,3.16,1.5388,3.175,1.8399999999999999,2.0775,2.435,0.28085,0.39992,0.42835,0.59372
2010-05-07,0.7925,2.7738,2.91,3.05,0.9838,1.16,3.133,1.5274999999999999,3.1375,1.835,2.0625,2.43,0.31644,0.59895,0.52012,0.65288
2010-05-10,0.7425,2.8333,2.9825,3.13,0.9538,1.1525,3.21,1.5525,3.23,1.855,2.1,2.475,0.22196,0.43508,0.48424,0.62876
2010-05-11,0.76,2.765,2.91,3.05,0.9438,1.135,3.125,1.5025,3.16,1.81,2.05,2.41,0.01138,0.36885,0.45415,0.61527
2010-05-12,0.745,2.7375,2.8775,3.0175,0.9463,1.13,3.11,1.495,3.13,1.795,2.03,2.385,0.08705,0.39661,0.4562,0.61725
2010-05-13,0.72,2.7199999999999998,2.855,3.0,0.9107,1.0975,3.09,1.4775,3.11,1.7725,2.01,2.365,0.05989,0.36089,0.45428,0.60789
2010-05-14,0.735,2.66,2.795,2.94,0.9138,1.0775,3.045,1.435,3.065,1.73,1.955,2.32,0.08011,0.36171,0.46385,0.62223
2010-05-17,0.7425,2.5825,2.7199999999999998,2.865,0.8931,1.06,2.944,1.395,2.995,1.665,1.9,2.245,0.05629,0.3648,0.477,0.64176
2010-05-18,0.745,2.665,2.8,2.945,0.915,1.08,3.0275,1.425,3.0475,1.705,1.955,2.31,0.02769,0.34144,0.46639,0.64473
2010-05-19,0.755,2.6225,2.76,2.9074999999999998,0.9125,1.0775,2.9925,1.42,3.0125,1.6975,1.9300000000000002,2.285,0.05487,0.34389,0.48497,0.66526
2010-05-20,0.7975,2.66,2.795,2.94,0.95,1.1125,3.023,1.45,3.0425,1.7275,1.96,2.315,0.0568,0.31697,0.47585,0.64793
2010-05-21,0.82,2.6363,2.77,2.9175,0.9825,1.1375,3.0,1.4588,3.0225,1.72,1.9449999999999998,2.288,0.15586,0.34732,0.48865,0.66567
2010-05-24,0.855,2.665,2.8,2.94,1.015,1.17,3.038,1.495,3.065,1.745,1.97,2.33,0.18287,0.34651,0.50185,0.6811
2010-05-25,0.98,2.6688,2.7935,2.9475,1.135,1.3,3.0325,1.5725,3.0375,1.8,1.995,2.33,0.31261,0.37519,0.52707,0.72629
2010-05-26,0.92,2.755,2.89,3.035,1.085,1.25,3.06,1.56,3.0713,1.8199999999999998,2.055,2.415,0.36263,0.38485,0.54722,0.73859
2010-05-27,0.925,2.825,2.96,3.105,1.0988,1.26,3.188,1.595,3.2075,1.8824999999999998,2.125,2.4775,0.30924,0.365,0.54016,0.73108
2010-05-28,0.925,2.82,2.9694000000000003,3.1028000000000002,1.095,1.26,3.07,1.612,3.15,1.8988,2.13,2.4779999999999998,,,,
2010-05-31,0.905,2.82,2.955,3.1,1.05,1.2175,3.174,1.5699999999999998,3.2025,1.87,2.115,2.4699999999999998,,0.36247,0.51743,0.72919
2010-06-01,0.88,2.7425,2.8775,3.0225,1.035,1.195,3.105,1.525,3.125,1.8050000000000002,2.03,2.39,0.02463,0.33054,0.47862,0.70377
2010-06-02,0.845,2.7725,2.887,3.055,1.015,1.17,3.1288,1.5150000000000001,3.11,1.8050000000000002,2.045,2.41,0.07537,0.28051,0.451,0.6799
2010-06-03,0.835,2.8449999999999998,2.98,3.12,1.01,1.205,3.1975,1.5699999999999998,3.225,1.87,2.105,2.48,0.09778,0.23809,0.40114,0.64885
2010-06-04,0.835,2.835,2.9699999999999998,3.11,1.0263,1.2038,3.19,1.5625,3.215,1.8599999999999999,2.11,2.475,0.25386,0.26934,0.41981,0.65832
2010-06-07,0.8575,2.73,2.865,3.005,1.0375,1.205,3.09,1.5425,3.17,1.815,2.04,2.39,0.35563,0.28788,0.43295,0.663
2010-06-08,0.8325,2.665,2.8,2.94,1.0075,1.1675,3.04,1.4849999999999999,3.045,1.7475,1.9738,2.325,0.35574,0.34216,0.44823,0.67861
2010-06-09,0.835,2.7,2.835,2.975,1.0113,1.1724999999999999,3.06,1.5074999999999998,3.08,1.7825,2.005,2.355,0.35573,0.33829,0.45118,0.67682
2010-06-10,0.83,2.765,2.9,3.04,1.02,1.195,3.1125,1.5350000000000001,3.145,1.825,2.05,2.415,0.04632,0.26457,0.42431,0.66026
2010-06-11,0.8125,2.75,2.885,3.025,0.995,1.1675,3.11,1.5150000000000001,3.13,1.8050000000000002,2.03,2.39,0.09623,0.27069,0.4127,0.64805
2010-06-14,0.8025,2.81,2.945,3.085,0.9875,1.175,3.17,1.525,3.2,1.83,2.075,2.4425,0.04326,0.2547,0.40508,0.64445
2010-06-15,0.8,2.7824999999999998,2.9175,3.0575,0.985,1.1625,3.1,1.5074999999999998,3.1725,1.8025,2.04,2.41,0.09547,0.25308,0.39744,0.63374
2010-06-16,0.8075,2.815,2.95,3.09,0.995,1.18,3.1625,1.53,3.205,1.83,2.065,2.445,0.14707,0.2425,0.39452,0.62892
2010-06-17,0.79,2.785,2.92,3.06,0.98,1.17,3.145,1.51,3.175,1.81,2.05,2.42,0.14736,0.2336,0.38787,0.62748
2010-06-18,0.77,2.7575,2.8925,3.0325,0.9588,1.135,3.118,1.4849999999999999,3.1475,1.7850000000000001,2.03,2.395,0.15545,0.23658,0.39694,0.62244
2010-06-21,0.74,2.785,2.92,3.06,0.925,1.095,3.145,1.4575,3.175,1.77,2.025,2.4050000000000002,0.09203,0.21851,0.37212,0.61529
2010-06-22,0.73,2.7575,2.8925,3.0325,0.91,1.09,3.118,1.445,3.1475,1.745,1.99,2.375,0.03971,0.21862,0.37715,0.60542
2010-06-23,0.72,2.735,2.87,3.01,0.9038,1.08,3.095,1.445,3.125,1.745,1.9849999999999999,2.36,-0.06492,0.19746,0.36815,0.57424
2010-06-24,0.725,2.7075,2.8425000000000002,2.9825,0.9,1.07,3.068,1.4175,3.0975,1.7149999999999999,1.955,2.335,-0.03787,0.18276,0.36048,0.58018
2010-06-25,0.74,2.735,2.87,3.01,0.92,1.09,3.1,1.4375,3.125,1.7425000000000002,1.99,2.37,0.05058,0.1859,0.35916,0.57799
2010-06-28,0.735,2.715,2.85,2.99,0.9163,1.0875,3.075,1.44,3.1,1.7349999999999999,1.975,2.355,0.04034,0.18318,0.35612,0.5817
2010-06-29,0.7175,2.6375,2.7725,2.9125,0.8869,1.0575,2.998,1.4,3.0225,1.685,1.915,2.2875,0.06766,0.17752,0.34647,0.56767
2010-06-30,0.73,2.6425,2.7775,2.9175,0.905,1.08,3.003,1.415,3.0275,1.6949999999999998,1.9325,2.295,0.0766,0.20801,0.37272,0.57676
2010-07-01,0.71,2.575,2.71,2.85,0.87,1.0363,2.935,1.3625,2.9699999999999998,1.6400000000000001,1.8713,2.23,0.09898,0.18662,0.35485,0.56353
2010-07-02,0.725,2.5925000000000002,2.7275,2.8675,0.875,1.0463,2.944,1.37,2.9699999999999998,1.6575,1.8888,2.245,0.07943,0.18707,0.35344,0.56355
2010-07-05,0.725,2.61,2.745,2.885,0.8825,1.045,2.9699999999999998,1.38,2.9699999999999998,1.67,1.9088,2.27,,0.1905,0.35113,0.56253
2010-07-06,0.715,2.605,2.74,2.885,0.88,1.0475,2.98,1.3775,2.9699999999999998,1.6724999999999999,1.905,2.273,0.09986,0.1917,0.35083,0.56337
2010-07-07,0.715,2.58,2.715,2.85,0.8775,1.0325,2.94,1.35,2.96,1.6400000000000001,1.87,2.235,0.12375,0.19405,0.35786,0.56511
2010-07-08,0.715,2.6175,2.75,2.8875,0.875,1.0338,2.9688,1.37,2.9699999999999998,1.6600000000000001,1.8900000000000001,2.258,0.15084,0.2,0.34795,0.56016
2010-07-09,0.7025,2.615,2.75,2.885,0.8712,1.025,2.93,1.3563,2.9699999999999998,1.65,1.905,2.26,0.23524,0.21578,0.36238,0.56281
2010-07-12,0.71,2.6113,2.74,2.8825,0.87,1.0263,2.9675000000000002,1.3599999999999999,2.9875,1.655,1.8900000000000001,2.255,0.19842,0.22589,0.37621,0.57975
2010-07-13,0.713,2.61,2.765,2.9050000000000002,0.8725,1.035,2.9699999999999998,1.355,2.965,1.6400000000000001,1.8824999999999998,2.243,0.14579,0.21046,0.37305,0.58039
2010-07-14,0.71,2.635,2.77,2.9050000000000002,0.8725,1.035,2.995,1.37,3.015,1.6600000000000001,1.8925,2.265,0.13819,0.18988,0.36154,0.56611
2010-07-15,0.6925,2.61,2.735,2.87,0.8638,1.02,2.965,1.3475,2.985,1.6324999999999998,1.8775,2.245,0.21608,0.20869,0.37332,0.56937
2010-07-16,0.7175,2.61,2.745,2.88,0.8744,1.025,2.9699999999999998,1.34,2.99,1.63,1.8675000000000002,2.24,0.22704,0.25241,0.42014,0.60125
2010-07-19,0.718,2.58,2.7175000000000002,2.875,0.8712,1.015,2.9699999999999998,1.33,2.985,1.6025,1.8375,2.213,0.25632,0.25095,0.42364,0.58835
2010-07-20,0.69,2.575,2.715,2.875,0.8488,0.995,2.968,1.31,2.9825,1.595,1.825,2.205,0.22679,0.2358,0.40342,0.58351
2010-07-21,0.6675,2.54,2.685,2.835,0.8163,0.965,2.925,1.2650000000000001,2.945,1.55,1.7974999999999999,2.168,0.19552,0.23718,0.39575,0.57066
2010-07-22,0.6638,2.51,2.665,2.815,0.8175,0.9425,2.91,1.2325,2.93,1.5150000000000001,1.7638,2.14,0.24836,0.26095,0.40973,0.58728
2010-07-23,0.6775,2.56,2.6955,2.865,0.825,0.955,2.96,1.25,2.98,1.54,1.795,2.185,0.2217,0.26871,0.4101,0.58218
2010-07-26,0.685,2.565,2.725,2.885,0.8325,0.96,2.985,1.2650000000000001,3.005,1.5474999999999999,1.81,2.19,0.21585,0.2629,0.40844,0.57477
2010-07-27,0.668,2.5475,2.7,2.8525,0.8125,0.945,2.948,1.245,2.9675000000000002,1.5350000000000001,1.79,2.168,0.16086,0.23987,0.37143,0.55941
2010-07-28,0.67,2.6125,2.77,2.92,0.82,0.97,3.015,1.275,3.035,1.5775000000000001,1.8399999999999999,2.225,0.26586,0.24174,0.38133,0.56043
