Date,FIXFLOAT:1Y,FIXFLOAT:10Y,FIXFLOAT:12Y,FIXFLOAT:15Y,FIXFLOAT:18M,FIXFLOAT:2Y,FIXFLOAT:20Y,FIXFLOAT:3Y,FIXFLOAT:30Y,FIXFLOAT:4Y,FIXFLOAT:5Y,FIXFLOAT:7Y,DEPOSIT:1D,DEPOSIT:1M,DEPOSIT:3M,DEPOSIT:6M
7-Dec-2001,1.855,4.095,4.1,4.25,,2.55,,2.955,,3.285,3.5,3.79,0.8815,1.10462,1.2176,1.40878
10-Dec-2001,1.79,4.13,4.2,4.35,,2.59,,2.96,,3.365,3.55,3.84,0.85853,1.04561,1.14832,1.34287
11-Dec-2001,1.69,4.11,4.2,4.35,,2.465,,2.905,,3.285,3.51,3.81,0.68734,0.933,1.12461,1.28857
12-Dec-2001,1.595,4.055,4.23,4.4,,2.41,,2.845,,3.24,3.455,3.755,0.59498,0.81192,1.08989,1.24586
13-Dec-2001,1.6,3.96,4.12,4.27,,2.365,,2.785,,3.175,3.395,3.665,0.58425,0.82159,1.06994,1.25552
14-Dec-2001,1.68,4.005,4.15,4.3,,2.42,,2.82,,3.205,3.425,3.71,0.83891,0.93341,1.12299,1.29537
17-Dec-2001,1.7,4.02,4.15,4.35,,2.435,,2.865,,3.24,3.455,3.73,,,,
18-Dec-2001,1.72,4.035,4.19,4.33,,2.465,,2.88,,3.26,3.48,3.74,0.66007,0.92246,1.11473,1.32255
19-Dec-2001,1.675,3.99,4.125,4.275,,2.42,,2.87,,3.215,3.425,3.725,0.68463,0.8896,1.12078,1.29594
20-Dec-2001,1.72,4.03,4.19,4.33,,2.455,,2.86,,3.25,3.465,3.74,0.70326,0.92425,1.15755,1.30698
21-Dec-2001,1.75,4.075,4.19,4.33,,2.475,,2.925,,3.265,3.495,3.77,1.23478,1.12516,1.32756,1.40781
24-Dec-2001,1.79,4.06,4.19,4.33,,2.475,,2.92,,3.2675,3.4925,3.76,1.15836,1.19969,1.30927,1.43055
25-Dec-2001,1.755,4.05,4.15,4.3,,2.475,,2.925,,3.265,3.495,3.77,,,,
26-Dec-2001,1.755,4.09,4.15,4.325,,2.475,,2.925,,3.285,3.5,3.7825,0.96081,1.18696,1.31346,1.43517
27-Dec-2001,1.825,4.115,4.185,4.32,,2.51,,2.97,,3.315,3.505,3.805,1.11072,1.232,1.38332,1.47341
28-Dec-2001,1.815,4.065,4.15,4.26,,2.525,,2.96,,3.32,3.505,3.8,1.60113,1.26281,1.38625,1.47054
31-Dec-2001,1.845,4.0725,4.2,4.3,,2.5275,,2.9725,,3.28,3.555,3.78,1.801,1.22446,1.35567,1.46229
1-Jan-2002,1.855,4.075,4.23,4.33,,2.525,,2.975,,3.29,3.565,3.805,,,,
2-Jan-2002,1.675,3.985,4.1,4.2,,2.37,,2.8075,,3.2,3.405,3.69,1.02277,1.1208,1.25112,1.39548
3-Jan-2002,1.64,3.955,4.07,4.17,,2.35,,2.77,,3.155,3.3663,3.66,0.99293,1.1157,1.22429,1.34857
4-Jan-2002,1.615,3.83,4,4.1,,2.315,,2.71,,3.055,3.27,3.56,1.19905,1.11279,1.18322,1.31119
7-Jan-2002,1.58,3.795,3.975,4.075,,2.28,,2.69,,3.03,3.24,3.52,1.24045,1.2206,1.22372,1.30733
8-Jan-2002,1.571,3.8,4,4.09,,2.2975,,2.69,,3.04,3.245,3.5325,1.24283,1.17309,1.20444,1.28004
9-Jan-2002,1.605,3.839,4.05,4.085,,2.34,,2.7365,,3.065,3.2665,3.569,1.2787,1.2179,1.2421,1.31853
10-Jan-2002,1.5813,3.81,3.985,4.095,,2.315,,2.715,,3.04,3.25,3.545,1.20746,1.14113,1.204,1.26002
11-Jan-2002,1.5422,3.77,3.945,4.065,,2.2675,,2.675,,3.005,3.2175,3.505,0.92077,1.07397,1.13979,1.21969
14-Jan-2002,1.435,3.715,3.85,4,,2.14,,2.575,,2.91,3.135,3.44,0.67368,0.95885,1.02715,1.12604
15-Jan-2002,1.4,3.75,3.88,4.03,,2.17,,2.635,,2.96,3.17,3.47,0.69217,0.91707,1.00371,1.09539
16-Jan-2002,1.3741,3.695,3.855,4.05,,2.135,,2.58,,2.905,3.14,3.44,0.67409,0.88038,0.9735,1.04929
17-Jan-2002,1.405,3.71,3.845,4,,2.1375,,2.595,,2.93,3.165,3.455,0.73299,0.85247,0.98066,1.08299
18-Jan-2002,1.475,3.765,3.92,4.07,,2.2,,2.66,,3.02,3.2275,3.5175,0.922,0.95551,1.03044,1.14226
21-Jan-2002,1.5002,3.7575,3.91,4.05,,2.1975,,2.6488,,3.0275,3.2225,3.52,,0.94897,1.04822,1.18041
22-Jan-2002,1.5512,3.8275,4.025,4.175,,2.3025,,2.72,,3.08,3.31,3.575,0.69368,0.91902,1.0624,1.19059
23-Jan-2002,1.5655,3.845,3.98,4.145,,2.31,,2.725,,3.12,3.3525,3.615,0.50759,0.95948,1.09076,1.19769
24-Jan-2002,1.54,3.88,3.92,4.07,,2.3,,2.745,,3.115,3.345,3.635,0.93035,0.96593,1.1049,1.22835
25-Jan-2002,1.615,3.91,4.07,4.1,,2.335,,2.77,,3.145,3.375,3.6725,1.05339,1.01232,1.12726,1.23365
28-Jan-2002,1.61,3.935,4.12,4.225,,2.335,,2.8,,3.18,3.42,3.705,1.1588,1.07868,1.18017,1.25649
29-Jan-2002,1.57,3.985,4.01,4.12,,2.3,,2.775,,3.16,3.425,3.755,1.05059,1.07206,1.14408,1.26449
30-Jan-2002,1.4625,3.945,4.03,4.13,,2.245,,2.73,,3.145,3.41,3.7425,0.88867,0.99423,1.02249,1.15113
31-Jan-2002,1.5075,3.9975,4.07,4.15,,2.23,,2.755,,3.19,3.455,3.775,0.70755,0.8684,0.98791,1.13339
1-Feb-2002,1.57,4.055,4.19,4.31,,2.2925,,2.8075,,3.2325,3.52,3.844,0.70179,0.84349,1.02888,1.17154
4-Feb-2002,1.51,4.045,4.23,4.38,,2.245,,2.755,,3.205,3.495,3.83,0.52742,0.87895,1.02011,1.15455
5-Feb-2002,1.46,4.005,4.05,4.15,,2.195,,2.685,,3.1225,3.41,3.765,0.41474,0.80162,0.97335,1.0828
6-Feb-2002,1.415,3.97,4.03,4.13,,2.16,,2.655,,3.095,3.375,3.715,0.42932,0.79983,0.97748,1.07457
7-Feb-2002,1.42,3.95,4.14,4.265,,2.1625,,2.6525,,3.17,3.3475,3.735,0.45253,0.79548,0.9325,1.02805
8-Feb-2002,1.425,3.97,4.05,4.15,,2.17,,2.6665,,3.08,3.37,3.705,0.69009,0.86757,0.97938,1.06157
11-Feb-2002,1.405,3.965,,,,2.175,,2.6475,,3.0475,3.3475,3.6948,0.77585,0.80759,0.93157,1.01846
12-Feb-2002,1.415,3.95,4.115,4.265,,2.16,,2.66,,3.06,3.36,3.705,,,,
13-Feb-2002,1.415,3.95,4.115,4.265,,2.16,,2.66,,3.06,3.36,3.705,,,,
14-Feb-2002,1.4775,3.99,4.115,4.265,,2.2125,,2.7075,,3.1125,3.4025,3.745,0.75807,0.80688,0.91009,1.01785
15-Feb-2002,1.4225,3.955,4.15,4.26,,2.175,,2.65,,3.055,3.345,3.705,0.87534,0.8751,0.91673,1.02293
18-Feb-2002,1.3825,3.905,4.05,4.195,,2.115,,2.6075,,3.0075,3.299,3.65,,0.83599,0.89801,0.98197
19-Feb-2002,1.39,3.94,4.08,4.22,,2.135,,2.625,,3.03,3.33,3.68,0.65034,0.81755,0.90055,1.00251
20-Feb-2002,1.3925,3.975,4.09,4.23,,2.15,,2.66,,3.0725,3.3815,3.715,0.57983,0.81692,0.93879,1.01544
21-Feb-2002,1.42,3.985,4.14,4.24,,2.18,,2.68,,3.085,3.385,3.725,0.92542,0.81831,0.96553,1.03241
22-Feb-2002,1.3875,3.965,4.15,4.25,,2.14,,2.645,,3.05,3.34,3.69,0.92353,0.85394,0.9497,1.05443
25-Feb-2002,1.36,3.935,4.11,4.205,,2.13,,2.625,,3.03,3.33,3.68,0.72558,0.8063,0.91429,1.02906
26-Feb-2002,1.375,3.965,4.11,4.21,,2.15,,2.65,,3.045,3.35,3.6975,0.76038,0.8063,0.94174,1.01716
27-Feb-2002,1.395,3.975,4.12,4.26,,2.165,,2.66,,3.06,3.365,3.715,0.85271,0.86936,0.95169,1.04167
28-Feb-2002,1.32,3.9,4.09,4.24,,2.07,,2.58,,2.98,3.28,3.635,0.89069,0.86611,0.94926,1.01161
1-Mar-2002,1.3325,3.8975,4.07,4.22,,2.0675,,2.5675,,2.975,3.2715,3.6175,0.92396,0.83261,0.9345,1.04118
4-Mar-2002,1.42,3.96,4.105,4.295,,2.12,,2.625,,3.025,3.32,3.685,0.89075,0.88448,0.97084,1.0893
5-Mar-2002,1.4075,3.945,4.1,4.32,,2.115,,2.615,,3.02,3.32,3.67,0.96749,0.95304,0.99603,1.11635
6-Mar-2002,1.3925,3.9425,4.12,4.32,,2.0925,,2.605,,3.005,3.295,3.6625,0.98174,0.93744,0.98014,1.09678
7-Mar-2002,1.4525,3.97,4.15,4.345,,2.14,,2.64,,3.04,3.335,3.695,1.14936,1.00053,1.03246,1.14642
8-Mar-2002,1.575,4.0975,4.265,4.395,,2.2325,,2.7375,,3.14,3.44,3.81,1.23812,1.14326,1.18288,1.25593
11-Mar-2002,1.595,4.095,4.21,4.385,,2.255,,2.745,,3.145,3.44,3.81,1.23654,1.13973,1.15122,1.28308
12-Mar-2002,1.51,4.07,4.195,4.375,,2.225,,2.715,,3.125,3.415,3.79,0.93491,0.992,1.08397,1.23294
13-Mar-2002,1.575,4.15,4.265,4.445,,2.275,,2.785,,3.185,3.48,3.875,0.98394,0.99924,1.09993,1.23144
14-Mar-2002,1.5075,4.13,4.285,4.54,,2.2425,,2.735,,3.1515,3.445,3.849,0.86168,1.01535,1.14763,1.2392
15-Mar-2002,1.5925,4.2175,4.405,4.56,,2.305,,2.8065,,3.2115,3.5115,3.9125,0.9934,1.03194,1.1413,1.27184
18-Mar-2002,1.505,4.175,4.32,4.51,,2.23,,2.75,,3.155,3.455,3.8675,0.63607,1.01487,1.07107,1.25309
19-Mar-2002,1.4975,4.16,4.355,4.525,,2.215,,2.73,,3.155,3.435,3.865,0.64222,0.96358,1.08216,1.26568
20-Mar-2002,1.465,4.145,4.31,4.44,,2.175,,2.7,,3.115,3.42,3.845,0.79292,0.95731,1.08217,1.22122
21-Mar-2002,1.51,4.19,4.325,4.55,,2.24,,2.785,,3.17,3.485,3.9,1.01048,0.95844,1.06492,1.23216
22-Mar-2002,1.5,4.16,4.325,4.505,,2.25,,2.755,,3.16,3.455,3.855,0.88,0.96687,1.07229,1.24669
25-Mar-2002,1.49,4.165,4.3375,4.5225,,2.23,,2.7515,,3.165,3.4575,3.855,0.76631,0.95935,1.09708,1.26437
26-Mar-2002,1.5075,4.17,4.305,4.515,,2.2365,,2.755,,3.1675,3.465,3.86,0.7157,0.93432,1.06636,1.25549
27-Mar-2002,1.5125,4.1515,4.2975,4.5,,2.235,,2.7375,,3.149,3.4575,3.8575,1.1182,1.03038,1.1478,1.26518
28-Mar-2002,1.465,4.1375,4.3,4.485,,2.19,,2.705,,3.12,3.425,3.825,1.27916,0.98434,1.11041,1.21449
29-Mar-2002,1.4775,4.1375,4.285,4.48,,2.205,,2.72,,3.1325,3.43,3.84,,,,
1-Apr-2002,1.5,4.139,4.285,4.48,,2.205,,2.7165,,3.1315,3.439,3.8465,1.0574,0.9833,1.12333,1.23994
2-Apr-2002,1.5025,4.145,4.305,4.495,,2.215,,2.735,,3.149,3.455,3.86,0.84779,0.97692,1.07672,1.21718
3-Apr-2002,1.455,4.14,4.295,4.485,,2.18,,2.705,,3.13,3.425,3.835,0.73839,0.88205,1.01423,1.1725
4-Apr-2002,1.445,4.15,4.27,4.47,,2.19,,2.71,,3.135,3.44,3.85,0.75231,0.83699,1.00918,1.12695
5-Apr-2002,1.425,4.16,4.31,4.485,,2.19,,2.71,,3.145,3.455,3.865,0.8928,0.83297,0.99456,1.11859
8-Apr-2002,1.415,4.155,4.31,4.49,,2.155,,2.675,,3.12,3.43,3.85,0.72378,0.82305,0.97361,1.13104
9-Apr-2002,1.42,4.18,4.28,4.47,,2.17,,2.695,,3.135,3.455,3.865,0.72137,0.82893,0.96471,1.12487
10-Apr-2002,1.365,4.14,4.315,4.495,,2.105,,2.645,,3.095,3.405,3.825,0.72655,0.78649,0.94209,1.0973
11-Apr-2002,1.385,4.155,4.3,4.48,,2.13,,2.67,,3.1225,3.435,3.855,0.84285,0.82014,0.94239,1.10389
12-Apr-2002,1.375,4.165,4.315,4.495,,2.12,,2.655,,3.1175,3.44,3.865,0.97602,0.82362,0.90891,1.05867
15-Apr-2002,1.35,4.135,4.305,4.485,,2.06,,2.605,,3.065,3.395,3.82,0.87866,0.81727,0.89783,1.0516
16-Apr-2002,1.375,4.145,4.3,4.485,,2.07,,2.615,,3.08,3.4,3.8375,0.87421,0.88378,0.92867,1.05734
17-Apr-2002,1.3575,4.15,4.3,4.5,,2.05,,2.61,,3.08,3.4,3.83,0.78309,0.85209,0.94993,1.06727
18-Apr-2002,1.32,4.145,4.285,4.475,,2,,2.555,,3.0475,3.36,3.81,0.73871,0.80809,0.93296,1.05023
19-Apr-2002,1.31,4.1125,4.27,4.45,,1.96,,2.51,,2.99,3.31,3.775,0.92931,0.80365,0.92055,1.00921
22-Apr-2002,1.355,4.165,4.31,4.49,,2,,2.555,,3.035,3.355,3.825,0.83223,0.80264,0.90043,1.01889
23-Apr-2002,1.355,4.175,4.32,4.5,,2.015,,2.545,,3.04,3.365,3.83,1.01096,0.87672,0.96497,1.03005
24-Apr-2002,1.34,4.1375,4.295,4.475,,2.0175,,2.5475,,3.04,3.35,3.8075,0.9939,0.89059,0.96069,1.06036
25-Apr-2002,1.315,4.05,4.23,4.41,1.65,1.945,,2.495,,2.975,3.285,3.72,0.82221,0.86192,0.92397,1.02096
26-Apr-2002,1.315,4.06,4.23,4.41,1.635,1.97,,2.5115,,2.98,3.295,3.74,0.71952,0.82588,0.91418,1.00226
29-Apr-2002,1.27,4.0475,4.23,4.41,1.61,1.9275,,2.475,,2.955,3.265,3.71,0.62762,0.79094,0.86817,0.97678
30-Apr-2002,1.285,4.0625,4.22,4.4,1.6075,1.95,,2.495,,2.975,3.295,3.73,0.70759,0.75763,0.86184,0.99163
1-May-2002,,4.065,4.22,4.4,,1.95,,2.4925,,2.9675,3.29,3.73,,,,
2-May-2002,1.28,4.0625,4.21,4.39,1.5975,1.92,,2.4675,,2.9425,3.275,3.725,0.81809,0.77394,0.87294,0.98934
3-May-2002,1.275,4.075,4.22,4.4,1.6,1.935,,2.495,,2.9575,3.3,3.74,0.81389,0.75794,0.86446,0.97923
6-May-2002,1.2,4.0375,4.195,4.375,1.56,1.885,,2.435,,2.915,3.2475,3.7,0.79584,0.77814,0.84182,0.93777
7-May-2002,1.19,4.03,4.2,4.38,1.51,1.855,,2.4025,,2.89,3.2325,3.68,0.72061,0.78732,0.84782,0.93506
8-May-2002,1.1625,4.04,4.185,4.36,1.5125,1.86,,2.404,,2.89,3.255,3.69,0.74445,0.76327,0.81573,0.92494
9-May-2002,1.225,4.0925,4.25,4.435,1.59,1.9375,,2.495,,2.97,3.3025,3.755,0.71374,0.75586,0.83748,0.95645
10-May-2002,1.195,4.084,4.25,4.43,1.54,1.885,,2.45,,2.935,3.2838,3.725,0.78452,0.75763,0.82586,0.92924
13-May-2002,1.155,4.06,4.215,4.395,1.51,1.8775,,2.4225,,2.905,3.24,3.6875,0.72185,0.75966,0.8109,0.9108
14-May-2002,1.165,4.065,4.21,4.39,1.5375,1.8975,,2.44,,2.9125,3.245,3.7,0.73001,0.74452,0.80796,0.93551
15-May-2002,1.17,4.05,4.21,4.39,1.54,1.9,,2.44,,2.91,3.25,3.715,0.878,0.75886,0.81096,0.92759
16-May-2002,1.18,4.06,4.205,4.385,1.5225,1.8875,,2.44,,2.9,3.2475,3.7,0.85031,0.75597,0.81529,0.92517
17-May-2002,1.19,4.075,4.22,4.4,1.545,1.92,,2.475,,2.93,3.27,3.715,0.96549,0.84898,0.90439,0.95227
20-May-2002,1.235,4.13,4.255,4.435,1.605,1.985,,2.535,,2.9875,3.32,3.785,0.90234,0.83637,0.89679,0.98127
21-May-2002,1.25,4.11,4.255,4.435,1.615,1.975,,2.5225,,2.98,3.32,3.7725,0.87063,0.89963,0.92656,1.01305
22-May-2002,1.21,4.0775,4.255,4.435,1.6175,1.9175,,2.49,,2.955,3.305,3.75,0.80713,0.87749,0.9388,1.00516
23-May-2002,1.215,4.07,4.21,4.39,1.5525,1.92,,2.47,,2.92,3.27,3.715,0.83639,0.88205,0.93378,0.96973
24-May-2002,1.225,4.055,4.235,4.415,1.58,1.92,,2.48,,2.915,3.2625,3.715,0.86977,0.84977,0.92563,0.97546
27-May-2002,1.225,4.065,4.22,4.4,1.58,1.9225,,2.4775,,2.935,3.265,3.7175,,,,
28-May-2002,1.205,4.085,4.22,4.4,1.57,1.94,,2.495,,2.945,3.29,3.735,0.711,0.78155,0.85007,0.95996
29-May-2002,1.18,4.065,4.23,4.41,1.55,1.9,,2.465,,2.9275,3.26,3.7075,0.62282,0.70995,0.84115,0.9565
30-May-2002,1.155,4.065,4.22,4.4,1.525,1.88,,2.45,,2.91,3.2525,3.705,0.52686,0.7131,0.81424,0.93002
31-May-2002,1.16,4.065,4.205,4.395,1.53,1.895,,2.455,,2.915,3.26,3.71,0.63651,0.74665,0.80955,0.92693
3-Jun-2002,1.18,4.0625,4.21,4.42,1.545,1.8975,,2.46,,2.92,3.26,3.7025,0.69723,0.78323,0.8304,0.94319
4-Jun-2002,1.165,4.055,4.22,4.4,1.535,1.885,,2.445,,2.905,3.24,3.6825,0.77929,0.78211,0.84887,0.93517
5-Jun-2002,1.19,4.06,4.2,4.38,1.53,1.89,,2.45,,2.92,3.255,3.6925,0.70586,0.81498,0.85462,0.94012
6-Jun-2002,1.2,4.065,4.21,4.39,1.55,1.895,,2.45,,2.91,3.25,3.689,0.71355,0.84666,0.85738,0.96631
7-Jun-2002,1.175,4.03,4.22,4.4,1.525,1.865,,2.425,,2.88,3.22,3.66,0.78223,0.84842,0.86914,0.95424
10-Jun-2002,1.195,4.055,4.21,4.39,1.525,1.88,,2.44,,2.9,3.25,3.6875,0.70625,0.77939,0.84991,0.94559
11-Jun-2002,1.18,4.035,4.205,4.385,1.5625,1.86,,2.415,,2.875,3.22,3.66,0.7151,0.7799,0.85042,0.95414
12-Jun-2002,1.14,3.995,4.155,4.37,1.48,1.805,,2.375,,2.83,3.18,3.615,0.5268,0.75634,0.82704,0.91757
13-Jun-2002,1.15,3.985,4.115,4.295,1.47,1.82,,2.37,,2.825,3.165,3.605,0.52177,0.72756,0.79046,0.91436
14-Jun-2002,1.09,3.81,4.035,4.215,1.415,1.7,,2.2625,,2.68,3.035,3.4525,0.98114,0.77233,0.82811,0.92313
17-Jun-2002,1.105,3.615,3.78,3.96,1.315,1.61,,2.125,,2.545,2.875,3.275,0.87822,0.7763,0.83736,0.92255
18-Jun-2002,1.14,3.65,3.79,3.985,1.375,1.63,,2.15,,2.56,2.895,3.305,0.81746,0.78075,0.83965,0.92159
19-Jun-2002,1.1125,3.58,3.8,3.95,1.36,1.6,,2.09,,2.51,2.835,3.25,0.88989,0.80935,0.85205,0.91532
20-Jun-2002,1.17,3.675,3.71,3.89,1.37,1.69,,2.19,,2.5875,2.925,3.325,0.88622,0.83996,0.84617,0.90378
21-Jun-2002,1.1575,3.76,3.89,4.06,1.45,1.75,,2.2575,,2.66,2.9825,3.42,0.94235,0.8476,0.84796,0.94154
24-Jun-2002,1.13,3.69,3.9,4.07,1.415,1.685,,2.175,,2.5975,2.9325,3.3425,0.90273,0.83364,0.8422,0.90634
25-Jun-2002,1.14,3.71,3.85,4.025,1.42,1.71,,2.21,,2.61,2.945,3.355,0.9532,0.85341,0.85544,0.90646
