27-Apr-1989,,5.07,,,,,,4.59,,4.62,,4.781,4.871,5.328
28-Apr-1989,,5.04,,,,,,4.59,,4.62,,4.781,4.86,5.323
1-May-1989,,5.07,,,,,,4.59,,4.61,,4.781,4.9,5.351
2-May-1989,,5.12,,,,,,4.59,,4.61,,4.821,4.93,5.371
3-May-1989,,5.12,,,,,,4.59,,4.61,,4.821,4.838,5.371
4-May-1989,,5.12,,,,,,4.59,,4.61,,4.821,4.838,5.371
5-May-1989,,5.12,,,,,,4.59,,4.61,,4.821,4.838,5.357
8-May-1989,,5.12,,,,,,4.6,,4.62,,4.821,4.84,5.362
9-May-1989,,5.12,,,,,,4.6,,4.62,,4.821,4.932,5.372
10-May-1989,,5.15,,,,,,4.6,,4.62,,4.833,4.932,5.362
11-May-1989,,5.15,,,,,,4.59,,4.61,,4.815,4.901,5.362
12-May-1989,,5.17,,,,,,4.59,,4.62,,4.815,4.911,5.373
15-May-1989,,5.2,,,,,,4.59,,4.62,,4.833,4.942,5.4
16-May-1989,,5.2,,,,,,4.59,,4.62,,4.821,4.922,5.384
17-May-1989,,5.19,,,,,,4.61,,4.61,,4.815,4.932,5.374
18-May-1989,,5.18,,,,,,4.62,,4.61,,4.815,4.932,5.385
19-May-1989,,5.19,,,,,,4.64,,4.63,,4.832,4.963,5.401
22-May-1989,,5.18,,,,,,4.64,,4.64,,4.814,4.953,5.364
23-May-1989,,5.18,,,,,,4.65,,4.64,,4.832,4.963,5.423
24-May-1989,,5.23,,,,,,4.69,,4.69,,4.844,4.994,5.423
25-May-1989,,5.23,,,,,,4.7,,4.71,,4.908,4.839,5.44
26-May-1989,,5.23,,,,,,4.69,,4.7,,4.855,5.005,5.441
29-May-1989,,5.23,,,,,,4.69,,4.7,,4.855,4.839,5.49
30-May-1989,,5.23,,,,,,4.69,,4.7,,4.855,4.839,5.49
31-May-1989,,5.25,,,,,,4.84,,4.85,,4.956,5.052,5.49
1-Jun-1989,,5.24,,,,,,4.86,,4.87,,4.955,5.02,5.431
2-Jun-1989,,5.25,,,,,,4.87,,4.87,,4.961,5.031,5.442
5-Jun-1989,,5.23,,,,,,4.87,,4.87,,4.955,4.839,5.388
6-Jun-1989,,5.19,,,,,,4.87,,4.87,,4.931,4.984,5.388
7-Jun-1989,,5.18,,,,,,4.88,,4.88,,4.943,5.005,5.399
8-Jun-1989,,5.18,,,,,,4.88,,4.88,,4.931,4.994,5.361
9-Jun-1989,,5.17,,,,,,4.88,,4.88,,4.902,4.973,5.334
12-Jun-1989,,5.19,,,,,,4.86,,4.86,,4.931,5.005,5.4
13-Jun-1989,,5.23,,,,,,4.89,,4.89,,4.973,5.052,5.4
14-Jun-1989,,5.27,,,,,,4.91,,4.92,,4.991,5.073,5.471
15-Jun-1989,,5.29,,,,,,4.94,,4.94,,5.021,5.1,5.482
16-Jun-1989,,5.39,,,,,,4.98,,4.98,,5.142,5.234,5.554
19-Jun-1989,,5.4,,,,,,5.06,,5.06,,5.154,5.234,5.532
20-Jun-1989,,5.4,,,,,,5.06,,5.06,,5.154,5.244,5.504
21-Jun-1989,,5.43,,,,,,5.07,,5.07,,5.154,5.234,5.522
22-Jun-1989,,5.39,,,,,,5.04,,5.04,,5.093,5.171,5.401
23-Jun-1989,,5.36,,,,,,5.02,,5.02,,5.075,5.153,5.38
26-Jun-1989,,5.36,,,,,,5.02,,5.03,,5.075,5.143,5.402
27-Jun-1989,,5.37,,,,,,5.02,,5.03,,5.106,5.164,5.391
28-Jun-1989,,5.42,,,,,,5.03,,5.03,,5.13,5.202,5.462
29-Jun-1989,,5.42,,,,,,5.03,,5.03,,5.112,5.213,5.462
30-Jun-1989,,5.46,,,,,,5.06,,5.06,,5.13,5.24,5.502
3-Jul-1989,,5.41,,,,,,5.05,,5.04,,5.075,5.164,5.414
4-Jul-1989,,5.35,,,,,,5.02,,5.03,,5.063,5.159,5.42
5-Jul-1989,,5.33,,,,,,5.01,,5.02,,5.02,5.106,5.376
6-Jul-1989,,5.29,,,,,,4.98,,4.99,,5.002,5.09,5.35
7-Jul-1989,,5.24,,,,,,4.96,,4.96,,4.96,5.031,5.28
10-Jul-1989,,5.23,,,,,,4.95,,4.95,,4.936,5.015,5.253
11-Jul-1989,,5.2,,,,,,4.96,,4.96,,4.912,4.973,5.2
12-Jul-1989,,5.19,,,,,,4.95,,4.96,,4.93,4.978,5.211
13-Jul-1989,,5.17,,,,,,4.95,,4.96,,4.912,4.973,5.205
14-Jul-1989,,5.16,,,,,,4.95,,4.95,,4.924,4.984,5.211
17-Jul-1989,,5.16,,,,,,4.93,,4.94,,4.935,5.01,5.254
18-Jul-1989,,5.19,,,,,,4.95,,4.96,,4.966,5.01,5.281
19-Jul-1989,,5.15,,,,,,4.93,,4.94,,4.935,5.005,5.254
20-Jul-1989,,5.18,,,,,,4.93,,4.93,,4.929,4.973,5.211
21-Jul-1989,,5.15,,,,,,4.91,,4.92,,4.911,4.963,5.223
24-Jul-1989,,5.1,,,,,,4.89,,4.89,,4.881,4.905,5.191
25-Jul-1989,,5.07,,,,,,4.88,,4.88,,4.851,4.884,5.148
26-Jul-1989,,5.09,,,,,,4.86,,4.86,,4.845,4.889,5.138
27-Jul-1989,,5.09,,,,,,4.85,,4.85,,4.845,4.899,5.149
28-Jul-1989,,5.06,,,,,,4.81,,4.82,,4.827,4.879,5.133
31-Jul-1989,,5.02,,,,,,4.8,,4.8,,4.815,4.852,5.101
1-Aug-1989,,5,,,,,,4.77,,4.78,,4.79,4.831,5.06
2-Aug-1989,,4.99,,,,,,4.75,,4.76,,4.778,4.831,5.039
3-Aug-1989,,5.01,,,,,,4.75,,4.76,,4.778,4.842,5.049
4-Aug-1989,,5.08,,,,,,4.75,,4.76,,4.796,4.884,5.075
7-Aug-1989,,5.07,,,,,,4.76,,4.77,,4.82,4.91,5.124
8-Aug-1989,,5.03,,,,,,4.76,,4.77,,4.82,4.883,5.087
9-Aug-1989,,5.05,,,,,,4.78,,4.78,,4.832,4.904,5.071
10-Aug-1989,,5.05,,,,,,4.76,,4.77,,4.826,4.899,5.076
11-Aug-1989,,5.05,,,,,,4.76,,4.77,,4.837,4.894,5.098
14-Aug-1989,,5.07,,,,,,4.78,,4.78,,4.843,4.894,5.103
15-Aug-1989,,5.07,,,,,,4.79,,4.8,,4.849,4.894,5.103
16-Aug-1989,,5.03,,,,,,4.79,,4.8,,4.837,4.873,5.087
17-Aug-1989,,5.03,,,,,,4.79,,4.8,,4.825,4.862,5.066
18-Aug-1989,,5.03,,,,,,4.8,,4.8,,4.825,4.867,5.051
21-Aug-1989,,5.01,,,,,,4.82,,4.81,,4.807,4.857,5.051
22-Aug-1989,,5.01,,,,,,4.85,,4.82,,4.8,4.852,5.046
23-Aug-1989,,5.04,,,,,,4.84,,4.82,,4.806,4.846,5.035
24-Aug-1989,,5.04,,,,,,4.84,,4.82,,4.818,4.873,5.067
25-Aug-1989,,5.04,,,,,,4.86,,4.84,,4.825,4.883,5.083
28-Aug-1989,,5.05,,,,,,4.84,,4.82,,4.824,4.878,5.068
29-Aug-1989,,5.06,,,,,,4.85,,4.82,,4.824,4.883,5.078
30-Aug-1989,,5.06,,,,,,4.86,,4.83,,4.83,4.888,5.078
31-Aug-1989,,5.09,,,,,,4.85,,4.84,,4.835,4.888,5.084
1-Sep-1989,,5.12,,,,,,4.88,,4.86,,4.854,4.909,5.106
4-Sep-1989,,5.14,,,,,,4.9,,4.88,,4.866,4.93,5.138
5-Sep-1989,,5.18,,,,,,4.92,,4.9,,4.896,4.967,5.17
6-Sep-1989,,5.25,,,,,,5,,4.97,,4.994,5.042,5.235
7-Sep-1989,,5.25,,,,,,5,,4.97,,4.994,5.042,5.235
8-Sep-1989,,5.3,,,,,,5.03,,5.02,,5.019,5.064,5.35
11-Sep-1989,,5.39,,,,,,5.09,,5.08,,5.093,5.096,5.339
12-Sep-1989,,5.36,,,,,,5.13,,5.08,,5.081,5.096,5.295
13-Sep-1989,,5.33,,,,,,5.15,,5.11,,5.068,5.091,5.306
14-Sep-1989,,5.34,,,,,,5.15,,5.12,,5.056,5.086,5.329
15-Sep-1989,,5.34,,,,,,5.15,,5.12,,5.062,5.091,5.367
18-Sep-1989,,5.4,,,,,,5.17,,5.14,,5.087,5.124,5.362
19-Sep-1989,,5.34,,,,,,5.17,,5.15,,5.087,5.124,5.285
20-Sep-1989,,5.36,,,,,,5.15,,5.13,,5.081,5.124,5.34
21-Sep-1989,,5.32,,,,,,5.15,,5.13,,5.081,5.102,5.335
22-Sep-1989,,5.28,,,,,,5.13,,5.11,,5.062,5.08,5.308
25-Sep-1989,,5.18,,,,,,5.09,,5.06,,5.006,4.973,5.161
26-Sep-1989,,5.18,,,,,,5.04,,5.02,,4.975,4.978,5.194
27-Sep-1989,,5.18,,,,,,5.04,,5.02,,4.963,4.989,5.194
28-Sep-1989,,5.2,,,,,,5.04,,5.02,,4.956,5,5.2
29-Sep-1989,,5.18,,,,,,5.03,,5.01,,4.95,5.005,5.2
2-Oct-1989,,5.16,,,,5.04,,5.01,,4.89,,4.95,5.005,5.206
3-Oct-1989,,5.23,,,,5.06,,5.03,,4.91,,4.975,5.043,5.244
4-Oct-1989,,5.23,,,,5.09,,5.05,,4.93,,5.018,5.081,5.277
5-Oct-1989,,5.25,,,,5.1,,5.07,,4.93,,5.018,5.097,5.294
6-Oct-1989,,5.31,,,,5.12,,5.08,,4.95,,5.049,5.135,5.371
9-Oct-1989,,5.27,,,,5.13,,5.09,,4.96,,5.056,5.141,5.332
10-Oct-1989,,5.27,,,,5.11,,5.08,,4.94,,5.037,5.119,5.311
11-Oct-1989,,5.39,,,,5.17,,5.13,,5.06,,5.144,5.251,5.444
12-Oct-1989,,5.44,,,,5.24,,5.2,,5.07,,5.201,5.273,5.466
13-Oct-1989,,5.39,,,,5.24,,5.25,,5.1,,5.175,5.257,5.466
16-Oct-1989,,5.3,,,,5.23,,5.23,,5.06,,5.074,5.152,5.24
17-Oct-1989,,5.32,,,,5.21,,5.21,,5.02,,5.081,5.158,5.268
18-Oct-1989,,5.38,,,,5.22,,5.22,,5.04,,5.112,5.185,5.306
19-Oct-1989,,5.37,,,,5.24,,5.24,,5.07,,5.131,5.207,5.328
20-Oct-1989,,5.35,,,,5.24,,5.26,,5.08,,5.131,5.202,5.329
23-Oct-1989,,5.39,,,,5.26,,5.26,,5.08,,5.144,5.196,5.368
24-Oct-1989,,5.42,,,,5.3,,5.29,,5.13,,5.182,5.241,5.385
25-Oct-1989,,5.4,,,,5.31,,5.3,,5.16,,5.201,5.269,5.39
26-Oct-1989,,5.44,,,,5.31,,5.31,,5.18,,5.227,5.28,5.374
27-Oct-1989,,5.49,,,,5.35,,5.33,,5.22,,5.272,5.325,5.413
30-Oct-1989,,5.5,,,,5.36,,5.38,,5.26,,5.304,5.331,5.43
31-Oct-1989,,5.5,,,,5.37,,5.42,,5.3,,5.311,5.359,5.437
1-Nov-1989,,5.51,,,,5.47,,5.47,,5.33,,5.317,5.359,5.454
2-Nov-1989,,5.52,,,,5.51,,5.49,,5.36,,5.337,5.365,5.454
3-Nov-1989,,5.52,,,,5.52,,5.52,,5.36,,5.35,5.371,5.466
6-Nov-1989,,5.62,,,,5.57,,5.57,,5.49,,5.461,5.462,5.574
7-Nov-1989,,5.67,,,,5.64,,5.64,,5.5,,5.481,5.485,5.591
8-Nov-1989,,5.62,,,,5.67,,5.66,,5.51,,5.481,5.479,5.522
9-Nov-1989,,5.62,,,,5.67,,5.66,,5.5,,5.468,5.456,5.528
10-Nov-1989,,5.62,,,,5.65,,5.65,,5.5,,5.482,5.457,5.547
13-Nov-1989,,5.65,,,,5.65,,5.65,,5.5,,5.482,5.474,5.564
14-Nov-1989,,5.65,,,,5.65,,5.65,,5.5,,5.495,5.491,5.564
15-Nov-1989,,5.61,,,,5.65,,5.64,,5.48,,5.475,5.469,5.524
16-Nov-1989,,5.57,,,,5.63,,5.63,,5.46,,5.469,5.446,5.519
17-Nov-1989,,5.57,,,,5.63,,5.63,,5.46,,5.469,5.446,5.519
20-Nov-1989,,5.57,,,,5.63,,5.62,,5.45,,5.45,5.429,5.514
21-Nov-1989,,5.59,,,,5.65,,5.65,,5.48,,5.483,5.464,5.554
22-Nov-1989,,5.57,,,,5.67,,5.67,,5.51,,5.496,5.475,5.56
23-Nov-1989,,5.57,,,,5.67,,5.67,,5.51,,5.489,5.469,5.554
24-Nov-1989,,5.52,,,,5.67,,5.67,,5.51,,5.469,5.441,5.526
27-Nov-1989,,5.48,,,,5.67,,5.67,,5.51,,5.424,5.401,5.51
28-Nov-1989,,5.52,,,,5.68,,5.68,,5.52,,5.444,5.401,5.504
29-Nov-1989,,5.52,,,,5.69,,5.7,,5.54,,5.47,5.43,5.521
30-Nov-1989,,5.51,,,,5.69,,5.71,,5.54,,5.457,5.401,5.493
1-Dec-1989,,5.54,,,,5.71,,5.71,,5.54,,5.451,5.425,5.495
4-Dec-1989,,5.54,,,,5.71,,5.71,,5.54,,5.438,5.431,5.495
5-Dec-1989,,5.54,,,,5.71,,5.72,,5.54,,5.431,5.431,5.483
6-Dec-1989,,5.55,,,,5.72,,5.72,,5.54,,5.411,5.425,5.495
7-Dec-1989,,5.58,,,,5.72,,5.72,,5.54,,5.411,5.431,5.512
8-Dec-1989,,5.59,,,,5.72,,5.72,,5.54,,5.411,5.431,5.546
11-Dec-1989,,5.62,,,,5.72,,5.71,,5.53,,5.438,5.466,5.57
12-Dec-1989,,5.62,,,,5.72,,5.71,,5.53,,5.452,5.477,5.581
13-Dec-1989,,5.62,,,,5.72,,5.71,,5.55,,5.452,5.477,5.576
14-Dec-1989,,5.63,,,,5.71,,5.71,,5.56,,5.459,5.472,5.582
15-Dec-1989,,5.63,,,,5.71,,5.71,,5.58,,5.472,5.472,5.588
18-Dec-1989,,5.63,,,,5.71,,5.71,,5.58,,5.479,5.495,5.617
19-Dec-1989,,5.69,,,,5.74,,5.73,,5.63,,5.526,5.554,5.665
20-Dec-1989,,5.75,,,,5.78,,5.78,,5.68,,5.594,5.619,5.735
21-Dec-1989,,5.81,,,,5.81,,5.83,,5.73,,5.661,5.678,5.753
22-Dec-1989,,5.81,,,,5.8,,5.83,,5.73,,5.662,5.679,5.754
26-Dec-1989,,5.77,,,,5.87,,5.87,,5.81,,5.792,5.685,5.731
27-Dec-1989,,5.78,,,,5.86,,5.86,,5.8,,5.794,5.686,5.744
28-Dec-1989,,5.74,,,,5.86,,5.85,,5.82,,5.794,5.638,5.744
29-Dec-1989,,5.74,,,,5.86,,5.85,,5.82,,5.794,5.632,5.738
2-Jan-1990,,5.74,,,,5.87,,5.87,,5.82,5.802,5.633,5.746,
3-Jan-1990,,5.74,,,,5.87,,5.87,,5.82,5.802,5.633,5.746,
4-Jan-1990,,5.87,,,,5.96,,5.95,,5.9,5.885,5.764,5.852,
5-Jan-1990,,5.9,,,,5.96,,5.97,,5.93,5.871,5.812,5.9,
8-Jan-1990,,5.98,,,,6.01,,6.01,,5.97,5.976,5.891,5.984,
9-Jan-1990,,6.18,,,,6.12,,6.1,,6.1,6.175,6.131,6.174,
10-Jan-1990,,6.24,,,,6.19,,6.18,,6.18,6.342,6.201,6.262,
11-Jan-1990,,6.28,,,,6.19,,6.18,,6.18,6.342,6.252,6.325,
12-Jan-1990,,6.5,,,,6.26,,6.25,,6.26,6.511,6.495,6.541,
15-Jan-1990,,6.5,,,,6.26,,6.25,,6.26,6.511,6.495,6.541,
16-Jan-1990,,6.74,,,,6.41,,6.41,,6.41,6.765,6.785,6.743,
17-Jan-1990,,6.72,,,,6.39,,6.39,,6.39,6.633,6.741,6.773,
18-Jan-1990,,6.93,,,,6.49,,6.48,,6.45,6.913,6.984,7.014,
19-Jan-1990,,6.82,,,,6.49,,6.48,,6.45,6.814,6.875,7.02,
22-Jan-1990,,6.8,,,,6.5,,6.48,,6.44,6.786,6.844,6.795,
23-Jan-1990,,6.75,,,,6.5,,6.48,,6.44,6.71,6.783,6.762,
24-Jan-1990,,6.86,,,,6.52,,6.51,,6.44,6.816,6.904,6.862,
25-Jan-1990,,6.65,,,,6.47,,6.46,,6.36,6.71,6.703,6.67,
26-Jan-1990,,6.61,,,,6.45,,6.45,,6.34,6.684,6.64,6.582,
29-Jan-1990,,6.58,,,,6.45,,6.45,,6.34,6.684,6.6,6.661,
30-Jan-1990,,6.66,,,,6.49,,6.48,,6.38,6.692,6.693,6.72,
31-Jan-1990,,6.76,,,,6.5,,6.5,,6.43,6.791,6.801,6.854,
1-Feb-1990,,6.63,,,,6.5,,6.5,,6.39,6.715,6.661,6.734,
2-Feb-1990,,6.63,,,,6.5,,6.5,,6.39,6.693,6.641,6.714,
5-Feb-1990,,6.63,,,,6.5,,6.49,,6.39,6.695,6.643,6.783,
6-Feb-1990,,6.69,,,,6.51,,6.51,,6.43,6.756,6.736,6.723,
7-Feb-1990,,6.72,,,,6.52,,6.51,,6.43,6.771,6.756,6.763,
8-Feb-1990,,6.8,,,,6.54,,6.53,,6.47,6.79,6.833,6.934,
9-Feb-1990,,6.71,,,,6.53,,6.52,,6.44,6.736,6.752,6.833,
12-Feb-1990,,6.71,,,,6.53,,6.52,,6.44,6.736,6.752,6.833,
13-Feb-1990,,6.74,,,,6.53,,6.52,,6.44,6.736,6.766,6.866,
14-Feb-1990,,6.82,,,,6.55,,6.54,,6.48,6.806,6.854,6.962,
15-Feb-1990,,6.85,,,,6.55,,6.54,,6.51,6.814,6.861,6.962,
16-Feb-1990,,6.93,,,,6.59,,6.58,,6.53,6.86,6.936,7.043,
19-Feb-1990,,7,,,,6.67,,6.64,,6.57,6.925,7.014,7.136,
20-Feb-1990,,7.1,,,,6.72,,6.68,,6.6,6.987,7.132,7.261,
21-Feb-1990,,7.03,,,,6.72,,6.68,,6.6,6.94,7.055,7.143,
22-Feb-1990,,7.03,,,,6.72,,6.68,,6.6,6.94,7.055,7.046,
23-Feb-1990,,7.04,,,,6.75,,6.71,,6.6,6.937,7.08,7.216,
26-Feb-1990,,7.03,,,,6.76,,6.73,,6.6,6.937,7.073,7.154,
27-Feb-1990,,7.08,,,,6.79,,6.75,,6.63,6.983,7.136,7.216,
28-Feb-1990,,7.13,,,,6.8,,6.77,,6.66,7.023,7.213,7.293,
1-Mar-1990,,7.21,,,,6.84,,6.8,,6.71,7.056,7.271,7.352,7.103
2-Mar-1990,,7.29,,,,6.93,,6.9,,6.81,7.135,7.364,7.416,7.174
5-Mar-1990,,7.29,,,,6.96,,6.92,,6.83,7.166,7.342,7.394,7.142
6-Mar-1990,,7.24,,,,6.97,,6.93,,6.83,7.17,7.295,7.355,7.125
7-Mar-1990,,7.33,,,,7.01,,6.97,,6.85,7.242,7.41,7.433,7.215
8-Mar-1990,,7.31,,,,7.02,,7,,6.89,7.266,7.374,7.391,7.222
9-Mar-1990,,7.32,,,,7.03,,7.02,,6.91,7.294,7.385,7.402,7.173
12-Mar-1990,,7.32,,,,7.03,,7.02,,6.91,7.294,7.385,7.402,7.173
13-Mar-1990,,7.49,,,,7.09,,7.08,,6.98,7.424,7.581,7.603,7.33
14-Mar-1990,,7.51,,,,7.09,,7.08,,7,7.464,7.603,7.611,7.31
15-Mar-1990,,7.49,,,,7.07,,7.07,,6.99,7.525,7.576,7.606,7.286
16-Mar-1990,,7.4,,,,7.07,,7.07,,6.99,7.566,7.496,7.534,7.194
19-Mar-1990,,7.46,,,,7.11,,7.1,,7.03,7.607,7.554,7.592,7.253
20-Mar-1990,,7.4,,,,7.11,,7.1,,7.05,7.607,7.481,7.534,7.292
21-Mar-1990,,7.41,,,,7.11,,7.1,,7.05,7.612,7.485,7.538,7.295
22-Mar-1990,,7.37,,,,7.11,,7.1,,7.05,7.604,7.456,7.502,7.243
23-Mar-1990,,7.28,,,,7.08,,7.07,,7.03,7.571,7.362,7.423,7.152
26-Mar-1990,,7.28,,,,7.08,,7.07,,7.03,7.571,7.362,7.423,7.191
27-Mar-1990,,7.42,,,,7.12,,7.11,,7.05,7.617,7.496,7.585,7.351
28-Mar-1990,,7.47,,,,7.15,,7.14,,7.1,7.642,7.532,7.636,7.331
29-Mar-1990,,7.3,,,,7.12,,7.11,,7.05,7.526,7.344,7.455,7.213
30-Mar-1990,,7.45,,,,7.12,,7.11,,7.08,7.6,7.525,7.622,7.331
2-Apr-1990,,6.91,,,,7.11,,7.06,,7.14,7.605,7.529,7.626,7.394
3-Apr-1990,,6.85,,,,7.11,,7.03,,7.14,7.572,7.456,7.546,7.301
4-Apr-1990,,6.86,,,,7.11,,7.04,,7.14,7.597,7.485,7.56,7.314
5-Apr-1990,,6.84,,,,7.1,,7.03,,7.14,7.575,7.444,7.505,7.264
6-Apr-1990,,6.89,,,,7.09,,7.02,,7.12,7.542,7.495,7.541,7.29
9-Apr-1990,,6.9,,,,7.05,,7,,7.08,7.443,7.379,7.426,7.205
10-Apr-1990,,6.94,,,,7.02,,6.98,,7.04,7.464,7.432,7.465,7.266
11-Apr-1990,,6.83,,,,7.02,,6.97,,7.04,7.521,7.513,7.545,7.326
12-Apr-1990,,6.96,,,,6.99,,6.95,,7.01,7.472,7.461,7.516,7.299
13-Apr-1990,,6.96,,,,6.99,,6.95,,7.02,7.515,7.521,7.576,7.393
16-Apr-1990,,6.96,,,,6.99,,6.95,,7.04,7.548,7.565,7.612,7.413
17-Apr-1990,,6.9,,,,6.99,,6.95,,7.04,7.523,7.543,7.59,7.4
18-Apr-1990,,6.88,,,,7,,6.95,,7.02,7.49,7.506,7.561,7.345
19-Apr-1990,,6.86,,,,7,,6.95,,7,7.457,7.44,7.503,7.305
20-Apr-1990,,6.78,,,,6.96,,6.95,,7,7.457,7.44,7.503,7.299
23-Apr-1990,,6.8,,,,6.96,,6.95,,7,7.467,7.464,7.534,7.34
24-Apr-1990,,6.82,,,,6.96,,6.93,,7,7.476,7.53,7.592,7.414
25-Apr-1990,,6.87,,,,6.96,,6.92,,6.99,7.476,7.544,7.614,7.38
26-Apr-1990,,6.81,,,,6.95,,6.9,,6.96,7.43,7.496,7.567,7.363
27-Apr-1990,,6.86,,,,6.95,,6.9,,6.96,7.455,7.555,7.626,7.423
30-Apr-1990,,6.86,,,,6.95,,6.9,,6.96,7.455,7.555,7.626,7.423
1-May-1990,,6.88,,,,6.95,,6.9,,6.96,7.463,7.592,7.662,7.443
2-May-1990,,6.88,,,,6.94,,6.89,,6.95,7.447,7.57,7.64,7.396
3-May-1990,,6.88,,,,6.93,,6.89,,6.95,7.452,7.574,7.645,7.4
4-May-1990,,6.88,,,,6.93,,6.89,,6.95,7.452,7.574,7.645,7.4
7-May-1990,,6.77,,,,6.89,,6.84,,6.9,7.394,7.464,7.52,7.306
8-May-1990,,6.77,,,,6.89,,6.84,,6.9,7.394,7.464,7.52,7.306
9-May-1990,,6.72,,,,6.85,,6.8,,6.86,7.32,7.405,7.462,7.24
10-May-1990,,6.73,,,,6.84,,6.79,,6.85,7.303,7.405,7.462,7.273
11-May-1990,,6.56,,,,6.75,,6.71,,6.74,7.152,7.191,7.25,7.085
14-May-1990,,6.38,,,,6.68,,6.64,,6.68,7.071,7.106,7.165,6.989
15-May-1990,,6.38,,,,6.68,,6.64,,6.68,7.071,7.106,7.165,6.989
16-May-1990,,6.46,,,,6.63,,6.58,,6.63,6.991,7.092,7.151,6.995
17-May-1990,,6.4,,,,6.63,,6.58,,6.63,6.995,7.109,7.155,7.011
18-May-1990,,6.42,,,,6.59,,6.56,,6.61,6.995,7.145,7.211,7.05
21-May-1990,,6.46,,,,6.62,,6.59,,6.63,7.043,7.252,7.346,
22-May-1990,,6.35,,,,6.57,,6.55,,6.58,6.982,7.14,7.243,7.084
23-May-1990,,6.33,,,,6.56,,6.5,,6.54,6.966,7.198,7.207,7.071
24-May-1990,,6.3,,,,6.55,,6.48,,6.52,6.942,7.062,7.165,7.02
25-May-1990,,6.22,,,,6.48,,6.39,,6.42,6.847,6.964,7.06,6.873
28-May-1990,,6.26,,,,6.47,,6.38,,6.42,6.827,6.89,7.001,6.875
29-May-1990,,6.37,,,,6.49,,6.4,,6.44,6.875,7.044,7.141,7.003
30-May-1990,,6.35,,,,6.47,,6.38,,6.42,6.843,7.016,7.113,6.965
31-May-1990,,6.34,,,,6.46,,6.37,,6.42,6.835,6.995,7.085,6.952
1-Jun-1990,,6.35,,,,6.44,,6.35,,6.41,6.848,7.007,7.104,6.962
4-Jun-1990,,6.34,,,,6.47,,6.37,,6.43,6.841,6.979,7.076,6.905
5-Jun-1990,,6.34,,,,6.47,,6.38,,6.44,6.856,6.986,7.083,6.937
6-Jun-1990,,6.38,,,,6.47,,6.38,,6.44,6.872,7.035,7.125,6.975
7-Jun-1990,,6.38,,,,6.47,,6.38,,6.45,6.88,7.042,7.132,6.988
8-Jun-1990,,6.41,,,,6.47,,6.38,,6.45,6.904,7.085,7.182,7.02
11-Jun-1990,,6.5,,,,6.49,,6.41,,6.47,6.931,7.166,7.263,7.153
12-Jun-1990,,6.45,,,,6.49,,6.41,,6.47,6.947,7.123,7.22,7.094
13-Jun-1990,,6.44,,,,6.49,,6.41,,6.48,6.955,7.116,7.213,7.055
14-Jun-1990,,6.37,,,,6.49,,6.43,,6.49,6.947,7.017,7.121,6.965
15-Jun-1990,,6.41,,,,6.51,,6.46,,6.51,6.974,7.054,7.166,7.018
18-Jun-1990,,6.41,,,,6.52,,6.46,,6.51,6.974,7.061,7.173,7.044
19-Jun-1990,,6.46,,,,6.53,,6.49,,6.54,7.006,7.104,7.209,7.089
20-Jun-1990,,6.46,,,,6.53,,6.51,,6.57,7.039,7.133,7.237,7.089
21-Jun-1990,,6.49,,,,6.55,,6.52,,6.59,7.067,7.172,7.277,7.138
22-Jun-1990,,6.56,,,,6.62,,6.57,,6.62,7.083,7.186,7.291,7.151
25-Jun-1990,,6.57,,,,6.7,,6.65,,6.7,7.14,7.237,7.342,7.217
26-Jun-1990,,6.55,,,,6.71,,6.66,,6.7,7.144,7.233,7.338,7.16
27-Jun-1990,,6.55,,,,6.71,,6.66,,6.7,7.144,7.233,7.338,7.16
28-Jun-1990,,6.65,,,,6.79,,6.69,,6.72,7.177,7.261,7.374,7.24
29-Jun-1990,,6.65,,,,6.79,,6.69,,6.72,7.177,7.371,7.483,7.346
2-Jul-1990,,6.73,,,,6.86,,6.77,,6.8,7.231,7.36,7.473,7.296
3-Jul-1990,,6.71,,,,6.85,,6.77,,6.8,7.231,7.345,7.458,7.263
4-Jul-1990,,6.65,,,,6.86,,6.78,,6.78,7.157,7.236,7.364,7.17
5-Jul-1990,,6.67,,,,6.86,,6.78,,6.78,7.165,7.265,7.393,7.196
6-Jul-1990,,6.62,,,,6.84,,6.77,,6.77,7.127,7.195,7.323,7.192
9-Jul-1990,,6.62,,,,6.84,,6.77,,6.77,7.127,7.195,7.323,7.192
10-Jul-1990,,6.71,,,,6.88,,6.81,,6.8,7.176,7.297,7.439,7.251
11-Jul-1990,,6.7,,,,6.87,,6.79,,6.76,7.155,7.242,7.385,7.221
12-Jul-1990,,6.76,,,,6.88,,6.81,,6.78,7.188,7.3,7.421,7.261
13-Jul-1990,,6.76,,,,6.88,,6.81,,6.78,7.188,7.3,7.421,7.261
16-Jul-1990,,6.71,,,,6.88,,6.79,,6.76,7.155,7.256,7.37,7.201
17-Jul-1990,,6.75,,,,6.89,,6.8,,6.77,7.192,7.296,7.418,7.244
18-Jul-1990,,6.76,,,,6.92,,6.82,,6.78,7.201,7.304,7.433,7.271
19-Jul-1990,,6.81,,,,6.94,,6.85,,6.81,7.25,7.362,7.491,7.311
20-Jul-1990,,6.9,,,,7,,6.91,,6.87,7.317,7.444,7.573,7.398
23-Jul-1990,,6.98,,,,7.11,,7,,7,7.414,7.545,7.667,7.47
