Date,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,FUT_ROLL_DT,SETTLE_DT
29-Aug-1995,YEU95,99.24,99.27,99.24,99.22,YEU95 Comdty,13-Sep-1995,16-Mar-2016
30-Aug-1995,YEU95,99.25,99.25,99.25,99.18,YEU95 Comdty,13-Sep-1995,16-Mar-2016
31-Aug-1995,YEU95,99.3,99.32,99.3,99.25,YEU95 Comdty,13-Sep-1995,16-Mar-2016
1-Sep-1995,YEU95,99.29,99.32,99.29,99.26,YEU95 Comdty,13-Sep-1995,16-Mar-2016
4-Sep-1995,YEU95,99.29,99.31,99.29,99.28,YEU95 Comdty,13-Sep-1995,16-Mar-2016
5-Sep-1995,YEU95,99.26,99.28,99.26,99.22,YEU95 Comdty,13-Sep-1995,16-Mar-2016
6-Sep-1995,YEU95,99.25,99.26,99.25,99.23,YEU95 Comdty,13-Sep-1995,16-Mar-2016
7-Sep-1995,YEU95,99.29,99.3,99.29,99.24,YEU95 Comdty,13-Sep-1995,16-Mar-2016
8-Sep-1995,YEU95,99.48,99.52,99.48,99.29,YEU95 Comdty,13-Sep-1995,16-Mar-2016
11-Sep-1995,YEU95,99.47,99.49,99.47,99.46,YEU95 Comdty,13-Sep-1995,16-Mar-2016
12-Sep-1995,YEU95,99.45,99.48,99.45,99.45,YEU95 Comdty,13-Sep-1995,16-Mar-2016
13-Sep-1995,YEU95,99.44,99.47,99.44,99.44,YEU95 Comdty,13-Sep-1995,16-Mar-2016
14-Sep-1995,YEU95,99.43,99.45,99.43,99.43,YEU95 Comdty,13-Sep-1995,16-Mar-2016
15-Sep-1995,YEU95,99.44,99.44,99.44,99.43,YEU95 Comdty,13-Sep-1995,16-Mar-2016
18-Sep-1995,YEU95,99.46,99.46,99.46,99.42,YEU95 Comdty,13-Sep-1995,16-Mar-2016
19-Sep-1995,YEZ95,99.42,99.46,99.42,99.42,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
20-Sep-1995,YEZ95,99.44,99.45,99.44,99.41,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
21-Sep-1995,YEZ95,99.46,99.47,99.46,99.44,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
22-Sep-1995,YEZ95,99.47,99.49,99.47,99.45,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
25-Sep-1995,YEZ95,99.48,99.49,99.48,99.46,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
26-Sep-1995,YEZ95,99.51,99.53,99.51,99.48,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
27-Sep-1995,YEZ95,99.48,99.52,99.48,99.48,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
28-Sep-1995,YEZ95,99.51,99.52,99.51,99.48,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
29-Sep-1995,YEZ95,99.53,99.54,99.53,99.51,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
2-Oct-1995,YEZ95,99.54,99.54,99.54,99.52,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
3-Oct-1995,YEZ95,99.54,99.55,99.54,99.53,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
4-Oct-1995,YEZ95,99.54,99.55,99.54,99.52,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
5-Oct-1995,YEZ95,99.54,99.54,99.54,99.53,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
6-Oct-1995,YEZ95,99.53,99.54,99.53,99.53,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
9-Oct-1995,YEZ95,99.54,99.54,99.54,99.53,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
11-Oct-1995,YEZ95,99.52,99.53,99.52,99.52,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
12-Oct-1995,YEZ95,99.53,99.53,99.53,99.51,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
13-Oct-1995,YEZ95,99.54,99.54,99.54,99.52,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
16-Oct-1995,YEZ95,99.58,99.58,99.58,99.54,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
17-Oct-1995,YEZ95,99.58,99.6,99.58,99.58,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
18-Oct-1995,YEZ95,99.57,99.59,99.57,99.57,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
19-Oct-1995,YEZ95,99.58,99.59,99.58,99.56,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
20-Oct-1995,YEZ95,99.6,99.61,99.6,99.58,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
23-Oct-1995,YEZ95,99.57,99.59,99.57,99.56,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
24-Oct-1995,YEZ95,99.5,99.57,99.5,99.5,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
25-Oct-1995,YEZ95,99.4,99.51,99.4,99.39,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
26-Oct-1995,YEZ95,99.47,99.49,99.47,99.41,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
27-Oct-1995,YEZ95,99.44,99.5,99.44,99.44,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
30-Oct-1995,YEZ95,99.4,99.46,99.4,99.4,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
31-Oct-1995,YEZ95,99.4,99.43,99.4,99.38,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
1-Nov-1995,YEZ95,99.42,99.43,99.42,99.39,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
2-Nov-1995,YEZ95,99.39,99.43,99.39,99.39,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
6-Nov-1995,YEZ95,99.39,99.4,99.39,99.38,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
7-Nov-1995,YEZ95,99.4,99.41,99.4,99.39,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
8-Nov-1995,YEZ95,99.44,99.44,99.44,99.42,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
9-Nov-1995,YEZ95,99.47,99.48,99.47,99.45,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
10-Nov-1995,YEZ95,99.5,99.51,99.5,99.46,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
13-Nov-1995,YEZ95,99.5,99.52,99.5,99.49,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
14-Nov-1995,YEZ95,99.49,99.51,99.49,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
15-Nov-1995,YEZ95,99.49,99.49,99.49,99.48,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
16-Nov-1995,YEZ95,99.48,99.51,99.48,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
17-Nov-1995,YEZ95,99.48,99.48,99.48,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
20-Nov-1995,YEZ95,99.47,99.49,99.47,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
21-Nov-1995,YEZ95,99.47,99.48,99.47,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
22-Nov-1995,YEZ95,99.49,99.49,99.49,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
24-Nov-1995,YEZ95,99.48,99.49,99.48,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
27-Nov-1995,YEZ95,99.48,99.49,99.48,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
28-Nov-1995,YEZ95,99.46,99.49,99.46,99.46,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
29-Nov-1995,YEZ95,99.46,99.47,99.46,99.45,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
30-Nov-1995,YEZ95,99.47,99.47,99.47,99.46,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
1-Dec-1995,YEZ95,99.46,99.47,99.46,99.45,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
4-Dec-1995,YEZ95,99.47,99.47,99.47,99.46,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
5-Dec-1995,YEZ95,99.47,99.48,99.47,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
6-Dec-1995,YEZ95,99.46,99.47,99.46,99.46,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
7-Dec-1995,YEZ95,99.49,99.49,99.49,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
8-Dec-1995,YEZ95,99.48,99.49,99.48,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
11-Dec-1995,YEZ95,99.48,99.49,99.48,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
12-Dec-1995,YEZ95,99.47,99.48,99.47,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
13-Dec-1995,YEZ95,99.47,99.47,99.47,99.46,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
14-Dec-1995,YEZ95,99.47,99.48,99.47,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
15-Dec-1995,YEZ95,99.47,99.48,99.47,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
18-Dec-1995,YEZ95,99.47,99.48,99.47,99.47,YEZ95 Comdty,6-Dec-1995,16-Mar-2016
19-Dec-1995,YEH96,99.49,99.49,99.49,99.48,YEH96 Comdty,10-Mar-1996,16-Mar-2016
20-Dec-1995,YEH96,99.48,99.49,99.48,99.48,YEH96 Comdty,10-Mar-1996,16-Mar-2016
21-Dec-1995,YEH96,99.48,99.49,99.48,99.48,YEH96 Comdty,10-Mar-1996,16-Mar-2016
22-Dec-1995,YEH96,99.46,99.48,99.46,99.46,YEH96 Comdty,10-Mar-1996,16-Mar-2016
25-Dec-1995,YEH96,99.46,99.47,99.46,99.45,YEH96 Comdty,10-Mar-1996,16-Mar-2016
26-Dec-1995,YEH96,99.47,99.47,99.47,99.46,YEH96 Comdty,10-Mar-1996,16-Mar-2016
27-Dec-1995,YEH96,99.43,99.47,99.43,99.43,YEH96 Comdty,10-Mar-1996,16-Mar-2016
28-Dec-1995,YEH96,99.44,99.44,99.44,99.42,YEH96 Comdty,10-Mar-1996,16-Mar-2016
29-Dec-1995,YEH96,99.39,99.45,99.39,99.38,YEH96 Comdty,10-Mar-1996,16-Mar-2016
4-Jan-1996,YEH96,99.32,99.35,99.32,99.31,YEH96 Comdty,10-Mar-1996,16-Mar-2016
5-Jan-1996,YEH96,99.36,99.37,99.36,99.32,YEH96 Comdty,10-Mar-1996,16-Mar-2016
8-Jan-1996,YEH96,99.35,99.38,99.35,99.35,YEH96 Comdty,10-Mar-1996,16-Mar-2016
9-Jan-1996,YEH96,99.36,99.37,99.36,99.36,YEH96 Comdty,10-Mar-1996,16-Mar-2016
10-Jan-1996,YEH96,99.38,99.4,99.38,99.36,YEH96 Comdty,10-Mar-1996,16-Mar-2016
11-Jan-1996,YEH96,99.38,99.4,99.38,99.38,YEH96 Comdty,10-Mar-1996,16-Mar-2016
12-Jan-1996,YEH96,99.36,99.38,99.36,99.36,YEH96 Comdty,10-Mar-1996,16-Mar-2016
16-Jan-1996,YEH96,99.34,99.37,99.34,99.34,YEH96 Comdty,10-Mar-1996,16-Mar-2016
17-Jan-1996,YEH96,99.36,99.36,99.36,99.34,YEH96 Comdty,10-Mar-1996,16-Mar-2016
18-Jan-1996,YEH96,99.36,99.38,99.36,99.35,YEH96 Comdty,10-Mar-1996,16-Mar-2016
19-Jan-1996,YEH96,99.33,99.36,99.33,99.33,YEH96 Comdty,10-Mar-1996,16-Mar-2016
22-Jan-1996,YEH96,99.33,99.35,99.33,99.33,YEH96 Comdty,10-Mar-1996,16-Mar-2016
23-Jan-1996,YEH96,99.33,99.34,99.33,99.32,YEH96 Comdty,10-Mar-1996,16-Mar-2016
24-Jan-1996,YEH96,99.34,99.35,99.34,99.33,YEH96 Comdty,10-Mar-1996,16-Mar-2016
25-Jan-1996,YEH96,99.35,99.35,99.35,99.33,YEH96 Comdty,10-Mar-1996,16-Mar-2016
26-Jan-1996,YEH96,99.35,99.35,99.35,99.34,YEH96 Comdty,10-Mar-1996,16-Mar-2016
29-Jan-1996,YEH96,99.36,99.36,99.36,99.35,YEH96 Comdty,10-Mar-1996,16-Mar-2016
30-Jan-1996,YEH96,99.34,99.36,99.34,99.34,YEH96 Comdty,10-Mar-1996,16-Mar-2016
31-Jan-1996,YEH96,99.34,99.35,99.34,99.33,YEH96 Comdty,10-Mar-1996,16-Mar-2016
1-Feb-1996,YEH96,99.34,99.35,99.34,99.34,YEH96 Comdty,10-Mar-1996,16-Mar-2016
2-Feb-1996,YEH96,99.36,99.36,99.36,99.33,YEH96 Comdty,10-Mar-1996,16-Mar-2016
5-Feb-1996,YEH96,99.36,99.36,99.36,99.35,YEH96 Comdty,10-Mar-1996,16-Mar-2016
6-Feb-1996,YEH96,99.36,99.38,99.36,99.35,YEH96 Comdty,10-Mar-1996,16-Mar-2016
7-Feb-1996,YEH96,99.36,99.37,99.36,99.36,YEH96 Comdty,10-Mar-1996,16-Mar-2016
8-Feb-1996,YEH96,99.37,99.37,99.37,99.36,YEH96 Comdty,10-Mar-1996,16-Mar-2016
9-Feb-1996,YEH96,99.34,99.37,99.34,99.34,YEH96 Comdty,10-Mar-1996,16-Mar-2016
13-Feb-1996,YEH96,99.34,99.35,99.34,99.33,YEH96 Comdty,10-Mar-1996,16-Mar-2016
14-Feb-1996,YEH96,99.32,99.34,99.32,99.32,YEH96 Comdty,10-Mar-1996,16-Mar-2016
15-Feb-1996,YEH96,99.27,99.32,99.27,99.24,YEH96 Comdty,10-Mar-1996,16-Mar-2016
16-Feb-1996,YEH96,99.29,99.3,99.29,99.27,YEH96 Comdty,10-Mar-1996,16-Mar-2016
19-Feb-1996,YEH96,99.28,99.3,99.28,99.26,YEH96 Comdty,10-Mar-1996,16-Mar-2016
20-Feb-1996,YEH96,99.28,99.29,99.28,99.26,YEH96 Comdty,10-Mar-1996,16-Mar-2016
21-Feb-1996,YEH96,99.29,99.3,99.29,99.27,YEH96 Comdty,10-Mar-1996,16-Mar-2016
22-Feb-1996,YEH96,99.27,99.3,99.27,99.27,YEH96 Comdty,10-Mar-1996,16-Mar-2016
23-Feb-1996,YEH96,99.26,99.29,99.26,99.26,YEH96 Comdty,10-Mar-1996,16-Mar-2016
26-Feb-1996,YEH96,99.24,99.27,99.24,99.22,YEH96 Comdty,10-Mar-1996,16-Mar-2016
27-Feb-1996,YEH96,99.24,99.24,99.24,99.21,YEH96 Comdty,10-Mar-1996,16-Mar-2016
28-Feb-1996,YEH96,99.19,99.24,99.19,99.15,YEH96 Comdty,10-Mar-1996,16-Mar-2016
29-Feb-1996,YEH96,99.2,99.22,99.2,99.19,YEH96 Comdty,10-Mar-1996,16-Mar-2016
1-Mar-1996,YEH96,99.32,99.32,99.32,99.19,YEH96 Comdty,10-Mar-1996,16-Mar-2016
4-Mar-1996,YEH96,99.32,99.33,99.32,99.28,YEH96 Comdty,10-Mar-1996,16-Mar-2016
5-Mar-1996,YEH96,99.31,99.33,99.31,99.3,YEH96 Comdty,10-Mar-1996,16-Mar-2016
6-Mar-1996,YEH96,99.31,99.33,99.31,99.3,YEH96 Comdty,10-Mar-1996,16-Mar-2016
7-Mar-1996,YEH96,99.32,99.34,99.32,99.32,YEH96 Comdty,10-Mar-1996,16-Mar-2016
8-Mar-1996,YEH96,99.36,99.36,99.36,99.32,YEH96 Comdty,10-Mar-1996,16-Mar-2016
11-Mar-1996,YEH96,99.4,99.4,99.4,99.35,YEH96 Comdty,10-Mar-1996,16-Mar-2016
12-Mar-1996,YEH96,99.38,99.4,99.38,99.38,YEH96 Comdty,10-Mar-1996,16-Mar-2016
13-Mar-1996,YEH96,99.39,99.4,99.39,99.38,YEH96 Comdty,10-Mar-1996,16-Mar-2016
14-Mar-1996,YEH96,99.39,99.39,99.39,99.38,YEH96 Comdty,10-Mar-1996,16-Mar-2016
15-Mar-1996,YEH96,99.37,99.4,99.37,99.36,YEH96 Comdty,10-Mar-1996,16-Mar-2016
18-Mar-1996,YEH96,99.34,99.38,99.34,99.34,YEH96 Comdty,10-Mar-1996,16-Mar-2016
19-Mar-1996,YEM96,99.27,99.27,99.27,99.25,YEM96 Comdty,4-Jun-1996,16-Mar-2016
20-Mar-1996,YEM96,99.26,99.27,99.26,99.26,YEM96 Comdty,4-Jun-1996,16-Mar-2016
21-Mar-1996,YEM96,99.26,99.27,99.26,99.25,YEM96 Comdty,4-Jun-1996,16-Mar-2016
22-Mar-1996,YEM96,99.24,99.26,99.24,99.23,YEM96 Comdty,4-Jun-1996,16-Mar-2016
25-Mar-1996,YEM96,99.23,99.24,99.23,99.23,YEM96 Comdty,4-Jun-1996,16-Mar-2016
26-Mar-1996,YEM96,99.21,99.24,99.21,99.19,YEM96 Comdty,4-Jun-1996,16-Mar-2016
27-Mar-1996,YEM96,99.29,99.31,99.29,99.2,YEM96 Comdty,4-Jun-1996,16-Mar-2016
28-Mar-1996,YEM96,99.29,99.3,99.29,99.27,YEM96 Comdty,4-Jun-1996,16-Mar-2016
29-Mar-1996,YEM96,99.31,99.31,99.31,99.28,YEM96 Comdty,4-Jun-1996,16-Mar-2016
1-Apr-1996,YEM96,99.31,99.33,99.31,99.3,YEM96 Comdty,4-Jun-1996,16-Mar-2016
2-Apr-1996,YEM96,99.32,99.33,99.32,99.31,YEM96 Comdty,4-Jun-1996,16-Mar-2016
3-Apr-1996,YEM96,99.26,99.32,99.26,99.25,YEM96 Comdty,4-Jun-1996,16-Mar-2016
4-Apr-1996,YEM96,99.25,99.28,99.25,99.24,YEM96 Comdty,4-Jun-1996,16-Mar-2016
5-Apr-1996,YEM96,99.23,99.27,99.23,99.23,YEM96 Comdty,4-Jun-1996,16-Mar-2016
8-Apr-1996,YEM96,99.21,99.23,99.21,99.2,YEM96 Comdty,4-Jun-1996,16-Mar-2016
9-Apr-1996,YEM96,99.18,99.22,99.18,99.13,YEM96 Comdty,4-Jun-1996,16-Mar-2016
10-Apr-1996,YEM96,99.18,99.2,99.18,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
11-Apr-1996,YEM96,99.19,99.22,99.19,99.16,YEM96 Comdty,4-Jun-1996,16-Mar-2016
12-Apr-1996,YEM96,99.18,99.19,99.18,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
15-Apr-1996,YEM96,99.19,99.2,99.19,99.18,YEM96 Comdty,4-Jun-1996,16-Mar-2016
16-Apr-1996,YEM96,99.18,99.21,99.18,99.18,YEM96 Comdty,4-Jun-1996,16-Mar-2016
17-Apr-1996,YEM96,99.18,99.19,99.18,99.16,YEM96 Comdty,4-Jun-1996,16-Mar-2016
18-Apr-1996,YEM96,99.18,99.19,99.18,99.15,YEM96 Comdty,4-Jun-1996,16-Mar-2016
19-Apr-1996,YEM96,99.19,99.2,99.19,99.16,YEM96 Comdty,4-Jun-1996,16-Mar-2016
22-Apr-1996,YEM96,99.18,99.19,99.18,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
23-Apr-1996,YEM96,99.19,99.19,99.19,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
24-Apr-1996,YEM96,99.19,99.19,99.19,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
25-Apr-1996,YEM96,99.17,99.19,99.17,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
26-Apr-1996,YEM96,99.09,99.17,99.09,99.07,YEM96 Comdty,4-Jun-1996,16-Mar-2016
29-Apr-1996,YEM96,99.1,99.1,99.1,99.09,YEM96 Comdty,4-Jun-1996,16-Mar-2016
30-Apr-1996,YEM96,99.13,99.13,99.13,99.09,YEM96 Comdty,4-Jun-1996,16-Mar-2016
1-May-1996,YEM96,99.12,99.13,99.12,99.11,YEM96 Comdty,4-Jun-1996,16-Mar-2016
2-May-1996,YEM96,99.1,99.12,99.1,99.09,YEM96 Comdty,4-Jun-1996,16-Mar-2016
3-May-1996,YEM96,99.1,99.11,99.1,99.09,YEM96 Comdty,4-Jun-1996,16-Mar-2016
7-May-1996,YEM96,99.11,99.11,99.11,99.08,YEM96 Comdty,4-Jun-1996,16-Mar-2016
8-May-1996,YEM96,99.1,99.11,99.1,99.09,YEM96 Comdty,4-Jun-1996,16-Mar-2016
9-May-1996,YEM96,99.13,99.13,99.13,99.11,YEM96 Comdty,4-Jun-1996,16-Mar-2016
10-May-1996,YEM96,99.18,99.19,99.18,99.13,YEM96 Comdty,4-Jun-1996,16-Mar-2016
13-May-1996,YEM96,99.18,99.2,99.18,99.16,YEM96 Comdty,4-Jun-1996,16-Mar-2016
14-May-1996,YEM96,99.17,99.19,99.17,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
15-May-1996,YEM96,99.23,99.24,99.23,99.17,YEM96 Comdty,4-Jun-1996,16-Mar-2016
16-May-1996,YEM96,99.32,99.34,99.32,99.26,YEM96 Comdty,4-Jun-1996,16-Mar-2016
17-May-1996,YEM96,99.33,99.34,99.33,99.3,YEM96 Comdty,4-Jun-1996,16-Mar-2016
20-May-1996,YEM96,99.34,99.35,99.34,99.33,YEM96 Comdty,4-Jun-1996,16-Mar-2016
21-May-1996,YEM96,99.35,99.37,99.35,99.33,YEM96 Comdty,4-Jun-1996,16-Mar-2016
22-May-1996,YEM96,99.37,99.38,99.37,99.37,YEM96 Comdty,4-Jun-1996,16-Mar-2016
23-May-1996,YEM96,99.37,99.39,99.37,99.36,YEM96 Comdty,4-Jun-1996,16-Mar-2016
24-May-1996,YEM96,99.38,99.38,99.38,99.35,YEM96 Comdty,4-Jun-1996,16-Mar-2016
27-May-1996,YEM96,99.36,99.37,99.36,99.35,YEM96 Comdty,4-Jun-1996,16-Mar-2016
28-May-1996,YEM96,99.39,99.39,99.39,99.36,YEM96 Comdty,4-Jun-1996,16-Mar-2016
29-May-1996,YEM96,99.38,99.4,99.38,99.37,YEM96 Comdty,4-Jun-1996,16-Mar-2016
30-May-1996,YEM96,99.38,99.39,99.38,99.38,YEM96 Comdty,4-Jun-1996,16-Mar-2016
31-May-1996,YEM96,99.4,99.4,99.4,99.38,YEM96 Comdty,4-Jun-1996,16-Mar-2016
3-Jun-1996,YEM96,99.39,99.4,99.39,99.39,YEM96 Comdty,4-Jun-1996,16-Mar-2016
4-Jun-1996,YEM96,99.4,99.4,99.4,99.39,YEM96 Comdty,4-Jun-1996,16-Mar-2016
5-Jun-1996,YEM96,99.41,99.41,99.41,99.38,YEM96 Comdty,4-Jun-1996,16-Mar-2016
6-Jun-1996,YEM96,99.39,99.41,99.39,99.39,YEM96 Comdty,4-Jun-1996,16-Mar-2016
7-Jun-1996,YEM96,99.39,99.4,99.39,99.38,YEM96 Comdty,4-Jun-1996,16-Mar-2016
10-Jun-1996,YEM96,99.39,99.41,99.39,99.38,YEM96 Comdty,4-Jun-1996,16-Mar-2016
11-Jun-1996,YEM96,99.39,99.4,99.39,99.39,YEM96 Comdty,4-Jun-1996,16-Mar-2016
12-Jun-1996,YEM96,99.41,99.41,99.41,99.39,YEM96 Comdty,4-Jun-1996,16-Mar-2016
13-Jun-1996,YEM96,99.42,99.42,99.42,99.4,YEM96 Comdty,4-Jun-1996,16-Mar-2016
14-Jun-1996,YEM96,99.42,99.43,99.42,99.42,YEM96 Comdty,4-Jun-1996,16-Mar-2016
17-Jun-1996,YEM96,99.44,99.44,99.44,99.43,YEM96 Comdty,4-Jun-1996,16-Mar-2016
18-Jun-1996,YEU96,99.19,99.21,99.19,99.18,YEU96 Comdty,24-Jul-1996,16-Mar-2016
19-Jun-1996,YEU96,99.13,99.15,99.13,99.1,YEU96 Comdty,24-Jul-1996,16-Mar-2016
20-Jun-1996,YEU96,99.06,99.14,99.06,99.02,YEU96 Comdty,24-Jul-1996,16-Mar-2016
21-Jun-1996,YEU96,99.07,99.1,99.07,99.02,YEU96 Comdty,24-Jul-1996,16-Mar-2016
24-Jun-1996,YEU96,99.09,99.09,99.09,99.07,YEU96 Comdty,24-Jul-1996,16-Mar-2016
25-Jun-1996,YEU96,99.07,99.1,99.07,99.07,YEU96 Comdty,24-Jul-1996,16-Mar-2016
26-Jun-1996,YEU96,99.09,99.09,99.09,99.08,YEU96 Comdty,24-Jul-1996,16-Mar-2016
27-Jun-1996,YEU96,99.08,99.1,99.08,99.06,YEU96 Comdty,24-Jul-1996,16-Mar-2016
28-Jun-1996,YEU96,99.24,99.25,99.24,99.13,YEU96 Comdty,24-Jul-1996,16-Mar-2016
1-Jul-1996,YEU96,99.21,99.26,99.21,99.2,YEU96 Comdty,24-Jul-1996,16-Mar-2016
2-Jul-1996,YEU96,99.18,99.23,99.18,99.18,YEU96 Comdty,24-Jul-1996,16-Mar-2016
3-Jul-1996,YEU96,99.16,99.19,99.16,99.15,YEU96 Comdty,24-Jul-1996,16-Mar-2016
4-Jul-1996,YEU96,99.18,99.2,99.18,99.17,YEU96 Comdty,24-Jul-1996,16-Mar-2016
5-Jul-1996,YEU96,99.14,99.18,99.14,99.14,YEU96 Comdty,24-Jul-1996,16-Mar-2016
8-Jul-1996,YEU96,99.09,99.16,99.09,99.06,YEU96 Comdty,24-Jul-1996,16-Mar-2016
9-Jul-1996,YEU96,99.1,99.13,99.1,99.1,YEU96 Comdty,24-Jul-1996,16-Mar-2016
10-Jul-1996,YEU96,99.12,99.14,99.12,99.11,YEU96 Comdty,24-Jul-1996,16-Mar-2016
11-Jul-1996,YEU96,99.13,99.16,99.13,99.12,YEU96 Comdty,24-Jul-1996,16-Mar-2016
12-Jul-1996,YEU96,99.13,99.18,99.13,99.13,YEU96 Comdty,24-Jul-1996,16-Mar-2016
15-Jul-1996,YEU96,99.03,99.15,99.03,99.01,YEU96 Comdty,24-Jul-1996,16-Mar-2016
16-Jul-1996,YEU96,99.01,99.06,99.01,99,YEU96 Comdty,24-Jul-1996,16-Mar-2016
17-Jul-1996,YEU96,99,99.07,99,98.97,YEU96 Comdty,24-Jul-1996,16-Mar-2016
18-Jul-1996,YEU96,98.95,99,98.95,98.93,YEU96 Comdty,24-Jul-1996,16-Mar-2016
19-Jul-1996,YEU96,99,99.03,99,98.96,YEU96 Comdty,24-Jul-1996,16-Mar-2016
22-Jul-1996,YEU96,99.02,99.03,99.02,98.97,YEU96 Comdty,24-Jul-1996,16-Mar-2016
23-Jul-1996,YEU96,98.98,99.02,98.98,98.97,YEU96 Comdty,24-Jul-1996,16-Mar-2016
24-Jul-1996,YEU96,99.09,99.1,99.09,98.98,YEU96 Comdty,24-Jul-1996,16-Mar-2016
25-Jul-1996,YEU96,99.09,99.13,99.09,99.08,YEU96 Comdty,24-Jul-1996,16-Mar-2016
26-Jul-1996,YEU96,99.11,99.12,99.11,99.09,YEU96 Comdty,24-Jul-1996,16-Mar-2016
29-Jul-1996,YEU96,99.12,99.14,99.12,99.11,YEU96 Comdty,24-Jul-1996,16-Mar-2016
30-Jul-1996,YEU96,99.13,99.18,99.13,99.12,YEU96 Comdty,24-Jul-1996,16-Mar-2016
31-Jul-1996,YEU96,99.17,99.17,99.17,99.12,YEU96 Comdty,24-Jul-1996,16-Mar-2016
1-Aug-1996,YEU96,99.13,99.2,99.13,99.12,YEU96 Comdty,24-Jul-1996,16-Mar-2016
2-Aug-1996,YEU96,99.15,99.17,99.15,99.12,YEU96 Comdty,24-Jul-1996,16-Mar-2016
5-Aug-1996,YEU96,99.15,99.18,99.15,99.14,YEU96 Comdty,24-Jul-1996,16-Mar-2016
6-Aug-1996,YEU96,99.17,99.17,99.17,99.16,YEU96 Comdty,24-Jul-1996,16-Mar-2016
7-Aug-1996,YEU96,99.25,99.26,99.25,99.16,YEU96 Comdty,24-Jul-1996,16-Mar-2016
