,FUT_CUR_GEN_TICKER,LAST_PRICE,PX_HIGH,PX_LAST,PX_LOW,Match_id,FUT_ROLL_DT,SETTLE_DT
1997-11-06,YEZ97,99.5,99.49,99.5,99.48,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-07,YEZ97,99.49,99.5,99.49,99.49,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-10,YEZ97,99.49,99.49,99.49,99.49,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-11,YEZ97,99.49,99.49,99.49,99.48,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-12,YEZ97,99.48,99.49,99.48,99.48,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-13,YEZ97,99.5,99.5,99.5,99.49,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-14,YEZ97,99.51,99.51,99.51,99.49,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-17,YEZ97,99.53,99.58,99.53,99.5,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-18,YEZ97,99.49,99.53,99.49,99.49,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-19,YEZ97,99.5,99.51,99.5,99.48,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-20,YEZ97,99.48,99.51,99.48,99.47,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-21,YEZ97,99.47,99.49,99.47,99.46,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-25,YEZ97,99.45,99.49,99.45,99.43,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-26,YEZ97,99.39,99.45,99.39,99.36,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-27,YEZ97,99.28,99.39,99.28,99.26,YEZ97 Comdty,1997-12-10,2016-03-16
1997-11-28,YEZ97,99.36,99.39,99.36,99.24,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-01,YEZ97,99.3,99.38,99.3,99.3,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-02,YEZ97,99.21,99.29,99.21,99.17,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-03,YEZ97,99.09,99.21,99.09,99.04,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-04,YEZ97,99.11,99.2,99.11,99.08,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-05,YEZ97,99.22,99.22,99.22,99.11,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-08,YEZ97,99.22,99.28,99.22,99.17,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-09,YEZ97,99.18,99.22,99.18,99.17,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-10,YEZ97,99.14,99.18,99.14,99.09,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-11,YEZ97,99.11,99.14,99.11,99.1,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-12,YEZ97,99.05,99.11,99.05,99.04,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-15,YEZ97,98.99,99.07,98.99,98.99,YEZ97 Comdty,1997-12-10,2016-03-16
1997-12-16,YEH98,99.17,99.21,99.17,99.16,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-17,YEH98,99.26,99.27,99.26,99.16,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-18,YEH98,99.28,99.29,99.28,99.23,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-19,YEH98,99.21,99.3,99.21,99.18,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-22,YEH98,99.16,99.22,99.16,99.14,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-24,YEH98,99.13,99.17,99.13,99.13,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-25,YEH98,99.09,99.13,99.09,99.08,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-26,YEH98,99.09,99.14,99.09,99.08,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-29,YEH98,99.1,99.1,99.1,99.06,YEH98 Comdty,1998-03-13,2016-03-16
1997-12-30,YEH98,99.1,99.13,99.1,99.09,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-05,YEH98,99.04,99.09,99.04,99.04,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-06,YEH98,99.03,99.05,99.03,98.99,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-07,YEH98,99.05,99.06,99.05,99.0,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-08,YEH98,99.13,99.13,99.13,99.05,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-09,YEH98,99.13,99.16,99.13,99.08,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-12,YEH98,99.18,99.22,99.18,99.12,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-13,YEH98,99.17,99.18,99.17,99.15,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-14,YEH98,99.21,99.24,99.21,99.17,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-16,YEH98,99.24,99.26,99.24,99.2,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-19,YEH98,99.22,99.24,99.22,99.22,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-20,YEH98,99.19,99.22,99.19,99.18,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-21,YEH98,99.16,99.19,99.16,99.15,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-22,YEH98,99.17,99.18,99.17,99.15,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-23,YEH98,99.14,99.17,99.14,99.13,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-26,YEH98,99.13,99.14,99.13,99.1,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-27,YEH98,99.1,99.15,99.1,99.1,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-28,YEH98,99.03,99.1,99.03,99.01,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-29,YEH98,99.01,99.06,99.01,99.0,YEH98 Comdty,1998-03-13,2016-03-16
1998-01-30,YEH98,99.02,99.03,99.02,99.01,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-02,YEH98,98.98,99.02,98.98,98.97,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-03,YEH98,99.01,99.02,99.01,98.97,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-04,YEH98,99.0,99.02,99.0,98.99,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-05,YEH98,98.98,99.01,98.98,98.98,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-06,YEH98,99.0,99.0,99.0,98.96,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-09,YEH98,99.01,99.02,99.01,98.98,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-10,YEH98,99.04,99.05,99.04,99.0,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-12,YEH98,99.04,99.07,99.04,99.04,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-13,YEH98,99.02,99.05,99.02,99.0,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-16,YEH98,98.97,99.01,98.97,98.96,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-17,YEH98,98.94,98.98,98.94,98.94,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-18,YEH98,98.94,98.97,98.94,98.93,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-19,YEH98,98.97,98.98,98.97,98.94,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-20,YEH98,98.95,98.98,98.95,98.94,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-23,YEH98,98.92,98.98,98.92,98.92,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-24,YEH98,98.9,98.93,98.9,98.89,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-25,YEH98,98.9,98.92,98.9,98.89,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-26,YEH98,99.02,99.04,99.02,98.92,YEH98 Comdty,1998-03-13,2016-03-16
1998-02-27,YEH98,99.11,99.12,99.11,99.02,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-02,YEH98,99.11,99.14,99.11,99.07,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-03,YEH98,99.13,99.15,99.13,99.11,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-04,YEH98,99.19,99.19,99.19,99.14,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-05,YEH98,99.16,99.19,99.16,99.15,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-06,YEH98,99.16,99.17,99.16,99.14,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-09,YEH98,99.19,99.19,99.19,99.17,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-10,YEH98,99.18,99.19,99.18,99.18,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-11,YEH98,99.22,99.22,99.22,99.19,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-12,YEH98,99.21,99.22,99.21,99.2,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-13,YEH98,99.22,99.23,99.22,99.2,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-16,YEH98,99.23,99.23,99.23,99.22,YEH98 Comdty,1998-03-13,2016-03-16
1998-03-17,YEM98,99.3,99.3,99.3,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-18,YEM98,99.32,99.34,99.32,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-19,YEM98,99.33,99.34,99.33,99.32,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-20,YEM98,99.32,99.34,99.32,99.3,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-23,YEM98,99.32,99.33,99.32,99.3,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-24,YEM98,99.3,99.33,99.3,99.3,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-25,YEM98,99.26,99.31,99.26,99.25,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-26,YEM98,99.24,99.27,99.24,99.22,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-27,YEM98,99.28,99.28,99.28,99.23,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-30,YEM98,99.3,99.32,99.3,99.27,YEM98 Comdty,1998-06-09,2016-03-16
1998-03-31,YEM98,99.31,99.32,99.31,99.3,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-01,YEM98,99.29,99.31,99.29,99.27,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-02,YEM98,99.26,99.33,99.26,99.25,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-03,YEM98,99.19,99.28,99.19,99.15,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-06,YEM98,99.2,99.21,99.2,99.16,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-07,YEM98,99.27,99.27,99.27,99.21,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-08,YEM98,99.27,99.28,99.27,99.27,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-09,YEM98,99.28,99.28,99.28,99.25,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-10,YEM98,99.28,99.3,99.28,99.26,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-13,YEM98,99.28,99.3,99.28,99.27,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-14,YEM98,99.29,99.29,99.29,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-15,YEM98,99.29,99.3,99.29,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-16,YEM98,99.3,99.31,99.3,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-17,YEM98,99.28,99.3,99.28,99.27,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-20,YEM98,99.28,99.3,99.28,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-21,YEM98,99.28,99.29,99.28,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-22,YEM98,99.29,99.29,99.29,99.27,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-23,YEM98,99.33,99.33,99.33,99.28,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-24,YEM98,99.33,99.35,99.33,99.32,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-27,YEM98,99.34,99.35,99.34,99.32,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-28,YEM98,99.35,99.35,99.35,99.33,YEM98 Comdty,1998-06-09,2016-03-16
1998-04-30,YEM98,99.35,99.35,99.35,99.34,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-01,YEM98,99.35,99.35,99.35,99.33,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-06,YEM98,99.36,99.36,99.36,99.33,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-07,YEM98,99.43,99.43,99.43,99.35,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-08,YEM98,99.45,99.47,99.45,99.41,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-11,YEM98,99.45,99.45,99.45,99.43,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-12,YEM98,99.44,99.45,99.44,99.43,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-13,YEM98,99.42,99.44,99.42,99.41,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-14,YEM98,99.38,99.43,99.38,99.38,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-15,YEM98,99.4,99.41,99.4,99.37,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-18,YEM98,99.42,99.42,99.42,99.4,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-19,YEM98,99.41,99.44,99.41,99.41,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-20,YEM98,99.4,99.42,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-21,YEM98,99.37,99.39,99.37,99.37,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-22,YEM98,99.4,99.4,99.4,99.37,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-25,YEM98,99.4,99.41,99.4,99.4,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-26,YEM98,99.39,99.41,99.39,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-27,YEM98,99.39,99.4,99.39,99.37,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-28,YEM98,99.39,99.4,99.39,99.38,YEM98 Comdty,1998-06-09,2016-03-16
1998-05-29,YEM98,99.39,99.4,99.39,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-01,YEM98,99.39,99.4,99.39,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-02,YEM98,99.39,99.41,99.39,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-03,YEM98,99.39,99.4,99.39,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-04,YEM98,99.4,99.41,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-05,YEM98,99.4,99.41,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-08,YEM98,99.41,99.41,99.41,99.4,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-09,YEM98,99.4,99.41,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-10,YEM98,99.4,99.41,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-11,YEM98,99.4,99.41,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-12,YEM98,99.4,99.41,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-15,YEM98,99.4,99.4,99.4,99.39,YEM98 Comdty,1998-06-09,2016-03-16
1998-06-16,YEU98,99.31,99.37,99.31,99.29,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-17,YEU98,99.25,99.34,99.25,99.25,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-18,YEU98,99.29,99.3,99.29,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-19,YEU98,99.34,99.35,99.34,99.27,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-22,YEU98,99.37,99.38,99.37,99.34,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-23,YEU98,99.35,99.38,99.35,99.34,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-24,YEU98,99.32,99.36,99.32,99.3,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-25,YEU98,99.28,99.32,99.28,99.28,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-26,YEU98,99.21,99.27,99.21,99.13,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-29,YEU98,99.16,99.3,99.16,99.14,YEU98 Comdty,1998-09-10,2016-03-16
1998-06-30,YEU98,99.25,99.25,99.25,99.16,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-01,YEU98,99.29,99.29,99.29,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-02,YEU98,99.27,99.32,99.27,99.27,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-03,YEU98,99.31,99.32,99.31,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-06,YEU98,99.3,99.32,99.3,99.29,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-07,YEU98,99.29,99.3,99.29,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-08,YEU98,99.27,99.28,99.27,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-09,YEU98,99.25,99.27,99.25,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-10,YEU98,99.25,99.26,99.25,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-13,YEU98,99.23,99.25,99.23,99.17,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-14,YEU98,99.24,99.24,99.24,99.22,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-15,YEU98,99.24,99.24,99.24,99.2,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-16,YEU98,99.23,99.25,99.23,99.21,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-17,YEU98,99.22,99.23,99.22,99.2,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-21,YEU98,99.22,99.23,99.22,99.2,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-22,YEU98,99.22,99.23,99.22,99.21,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-23,YEU98,99.2,99.23,99.2,99.18,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-24,YEU98,99.17,99.2,99.17,99.16,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-27,YEU98,99.18,99.19,99.18,99.17,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-28,YEU98,99.2,99.21,99.2,99.19,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-29,YEU98,99.23,99.24,99.23,99.2,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-30,YEU98,99.27,99.28,99.27,99.22,YEU98 Comdty,1998-09-10,2016-03-16
1998-07-31,YEU98,99.26,99.28,99.26,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-03,YEU98,99.26,99.27,99.26,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-04,YEU98,99.24,99.26,99.24,99.23,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-05,YEU98,99.25,99.26,99.25,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-06,YEU98,99.26,99.27,99.26,99.25,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-07,YEU98,99.25,99.27,99.25,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-10,YEU98,99.25,99.25,99.25,99.24,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-11,YEU98,99.22,99.26,99.22,99.21,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-12,YEU98,99.22,99.23,99.22,99.19,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-13,YEU98,99.21,99.23,99.21,99.2,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-14,YEU98,99.24,99.25,99.24,99.21,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-17,YEU98,99.22,99.26,99.22,99.22,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-18,YEU98,99.24,99.24,99.24,99.22,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-19,YEU98,99.24,99.25,99.24,99.23,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-20,YEU98,99.28,99.28,99.28,99.23,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-21,YEU98,99.28,99.29,99.28,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-24,YEU98,99.3,99.31,99.3,99.28,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-25,YEU98,99.27,99.3,99.27,99.27,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-26,YEU98,99.25,99.28,99.25,99.23,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-27,YEU98,99.24,99.26,99.24,99.22,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-28,YEU98,99.28,99.3,99.28,99.23,YEU98 Comdty,1998-09-10,2016-03-16
1998-08-31,YEU98,99.28,99.32,99.28,99.27,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-01,YEU98,99.29,99.34,99.29,99.27,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-02,YEU98,99.28,99.3,99.28,99.27,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-03,YEU98,99.26,99.29,99.26,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-04,YEU98,99.27,99.28,99.27,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-07,YEU98,99.25,99.28,99.25,99.25,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-08,YEU98,99.26,99.27,99.26,99.25,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-09,YEU98,99.26,99.26,99.26,99.25,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-10,YEU98,99.44,99.47,99.44,99.26,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-11,YEU98,99.42,99.45,99.42,99.42,YEU98 Comdty,1998-09-10,2016-03-16
1998-09-14,YEZ98,99.45,99.49,99.45,99.44,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-16,YEZ98,99.42,99.46,99.42,99.42,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-17,YEZ98,99.43,99.44,99.43,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-18,YEZ98,99.42,99.44,99.42,99.42,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-21,YEZ98,99.4,99.44,99.4,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-22,YEZ98,99.41,99.42,99.41,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-24,YEZ98,99.45,99.46,99.45,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-25,YEZ98,99.42,99.43,99.42,99.4,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-28,YEZ98,99.42,99.43,99.42,99.4,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-29,YEZ98,99.42,99.42,99.42,99.38,YEZ98 Comdty,1998-12-04,2016-03-16
1998-09-30,YEZ98,99.41,99.43,99.41,99.4,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-01,YEZ98,99.39,99.41,99.39,99.37,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-02,YEZ98,99.37,99.39,99.37,99.35,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-05,YEZ98,99.37,99.38,99.37,99.36,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-06,YEZ98,99.37,99.37,99.37,99.34,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-07,YEZ98,99.46,99.46,99.46,99.38,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-08,YEZ98,99.45,99.46,99.45,99.43,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-09,YEZ98,99.46,99.47,99.46,99.45,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-12,YEZ98,99.47,99.48,99.47,99.44,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-13,YEZ98,99.5,99.53,99.5,99.47,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-14,YEZ98,99.45,99.51,99.45,99.42,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-15,YEZ98,99.43,99.44,99.43,99.41,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-16,YEZ98,99.46,99.48,99.46,99.42,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-19,YEZ98,99.47,99.47,99.47,99.45,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-20,YEZ98,99.48,99.48,99.48,99.46,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-21,YEZ98,99.48,99.49,99.48,99.46,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-22,YEZ98,99.46,99.48,99.46,99.44,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-23,YEZ98,99.41,99.45,99.41,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-26,YEZ98,99.41,99.43,99.41,99.4,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-27,YEZ98,99.41,99.41,99.41,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-28,YEZ98,99.37,99.4,99.37,99.37,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-29,YEZ98,99.35,99.38,99.35,99.33,YEZ98 Comdty,1998-12-04,2016-03-16
1998-10-30,YEZ98,99.35,99.37,99.35,99.33,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-02,YEZ98,99.34,99.36,99.34,99.34,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-04,YEZ98,99.32,99.34,99.32,99.32,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-05,YEZ98,99.33,99.33,99.33,99.31,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-06,YEZ98,99.37,99.39,99.37,99.33,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-09,YEZ98,99.38,99.39,99.38,99.36,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-10,YEZ98,99.39,99.39,99.39,99.37,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-11,YEZ98,99.37,99.38,99.37,99.35,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-12,YEZ98,99.39,99.4,99.39,99.36,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-13,YEZ98,99.41,99.42,99.41,99.4,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-16,YEZ98,99.41,99.45,99.41,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-17,YEZ98,99.4,99.42,99.4,99.38,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-18,YEZ98,99.4,99.42,99.4,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-19,YEZ98,99.4,99.41,99.4,99.4,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-20,YEZ98,99.41,99.42,99.41,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-24,YEZ98,99.39,99.42,99.39,99.39,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-25,YEZ98,99.36,99.41,99.36,99.36,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-26,YEZ98,99.36,99.37,99.36,99.35,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-27,YEZ98,99.35,99.38,99.35,99.34,YEZ98 Comdty,1998-12-04,2016-03-16
1998-11-30,YEZ98,99.36,99.39,99.36,99.34,YEZ98 Comdty,1998-12-04,2016-03-16
1998-12-01,YEZ98,99.34,99.36,99.34,99.33,YEZ98 Comdty,1998-12-04,2016-03-16
